cmc_id,symbol,name,asset_class,chainid,address,reachable,getlogs_free,contract,ch1,ch1_event,ch1_logs,ch1_firstblock,ch2,ch3,ch3_event,ch3_logs,ch3_firstblock,n_platforms
2304,DEW,DEW,other,1,0x20e94867794dba030ee287f1406e100d03c84cd3,yes,yes, [UNVERIFIED],-,,,,Transfer-log,-,,,,1
20279,DHN,Dohrnii,other,1,0x32462bA310E447eF34FF0D15BCE8613aa8C4A244,yes,yes,DHN,-,,,,Transfer-log,-,,,,1
1612,DIBC,DIBCOIN,other,,,no,,,-,,,,,-,,,,0
717,DICE,NeoDICE,other,,,no,,,-,,,,,-,,,,0
1677,DICE,Etheroll,other,1,0x2e071D2966Aa7D8dECB1005885bA1977D6038A65,yes,yes,EtherollToken,-,,,,Transfer-log,-,,,,1
2659,DIG,Dignity,other,1,0xaf446174961cd544e51b89310581669e8fc00d16,yes,yes, [UNVERIFIED],-,,,,Transfer-log,-,,,,1
5908,DKA,dKargo,other,1,0x5dc60C4D5e75D22588FA17fFEB90A63E535efCE0,yes,yes,DkargoToken,-,,,,Transfer-log,-,,,,1
1949,DLT,Agrello,other,1,0x07e3c70653548B04f0A75970C1F81B4CBbFB606f,yes,yes,Delta,-,,,,Transfer-log,-,,,,1
5622,DMCH,Darma Cash,other,,,no,,,-,,,,,-,,,,0
2503,DMT,DMarket,other,1,0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1,yes,yes,DMToken,-,,,,Transfer-log,-,,,,1
1856,DNT,district0x,other,1,0x0abdace70d3790235af448c88547603b945604ea,yes,yes,District0xNetworkToken,-,,,,Transfer-log,-,,,,1
30933,DOG,Dog (Bitcoin),other,,,no,,,-,,,,,-,,,,2
32698,DOGS,DOGS,other,,,no,,,-,,,,,-,,,,1
37482,DORA,DORA,other,56,0x23fe903be385832fd7bb82bf1fee93f696278888,yes,no(PAID),TokenV2,-,,,,Transfer-log(PAID),-,,,,1
2162,DPY,Delphy,other,1,0x6c2adc2073994fb2ccc5032cc2906fa221e9b391,yes,yes,DelphyToken->impl:Math,-,,,,Transfer-log,-,,,,1
3924,DREP,DREP,other,,,no,,,-,,,,,-,,,,1
2243,DRGN,Dragonchain,other,1,0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e,yes,yes,Dragon,-,,,,Transfer-log,-,,,,1
2591,DROP,Dropil,other,1,0x4672bad527107471cb5067a887f4656d585a8a31,yes,yes,DropToken,-,,,,Transfer-log,-,,,,1
1520,DRS,Digital Rupees,other,,,no,,,-,,,,,-,,,,0
5796,DRS,Doctors Coin,other,1,0xbf13FF395D686Ed7C705A5411CC8E4E21Ff2Ceb2,yes,yes,DoctorsCoin,-,,,,Transfer-log,-,,,,1
2070,DRT,DomRaider,other,1,0x9af4f26941677c706cfecf6d3379ff01bb85d5ab,yes,yes,DRTCoin,-,,,,Transfer-log,-,,,,1
908,DRZ,Droidz,other,,,no,,,-,,,,,-,,,,0
29884,DSYNC,Destra Network,other,1,0xf94e7d0710709388bce3161c32b4eea56d3f91cc,yes,yes,DestraNetwork,-,,,,Transfer-log,-,,,,1
2446,DTA,DATA,other,,,no,,,-,,,,,-,,,,0
1603,DTB,Databits,other,,,no,,,-,,,,,-,,,,0
2298,DTR,Dynamic Trading Rights,other,1,0xd234bf2410a0009df9c3c63b610c09738f18ccd7,yes,yes,DynamicTradingRightsToken,-,,,,Transfer-log,-,,,,1
33852,DUCKY,Ducky,other,56,0xaDB50D6a3f931E5b4A14D06A4A77fe71171A462f,yes,no(PAID),Ducky,-,,,,Transfer-log(PAID),-,,,,2
7590,DVI,Dvision Network,other,1,0x10633216e7e8281e33c86f02bf8e565a635d9770,yes,yes,Dvision,-,,,,Transfer-log,-,,,,2
2643,DVPN,Sentinel,other,1,0xc81978862b6cE566400579a5F8975732D42BD410,yes,yes,BridgeToken,-,,,,Transfer-log,-,,,,3
7758,EAURIC,Eauric,other,1,0xc36c65693ea9e207ad35d4ee2fb6c5f6f43bdec8,yes,yes,Eauric,-,,,,Transfer-log,-,,,,1
1782,ECOB,Ecobit,other,,,no,,,-,,,,,-,,,,0
1596,EDG,Edgeless,other,1,0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c,yes,yes,EdgelessToken,-,,,,Transfer-log,-,,,,1
9466,EDGT,Edgecoin,other,,,no,,,-,,,,,-,,,,1
2835,EDR,Endor Protocol,other,1,0xc528c28fec0a90c083328bc45f587ee215760a0f,yes,yes,EndorToken,-,,,,Transfer-log,-,,,,1
24613,EDU,Open Campus,other,1,0xf8173a39c56a554837c4c7f104153a005d284d11,yes,yes,OFTV2,-,,,,Transfer-log,-,,,,3
28568,EETH,ether.fi Staked ETH,other,1,0x35fA164735182de50811E8e2E824cFb9B6118ac2,yes,yes,UUPSProxy->impl:EETH,-,,,,Transfer-log,-,,,,1
2666,EFX,Effect.AI,other,56,0xC51Ef828319b131B595b7ec4B28210eCf4d05aD0,yes,no(PAID),TransparentUpgradeableProxy->impl:PToken,-,,,,Transfer-log(PAID),-,,,,2
5075,EGR,Egoras,other,1,0x73Cee8348b9bDd48c64E13452b8a6fbc81630573,yes,yes,EGORAS,-,,,,Transfer-log,-,,,,1
2885,EGT,Egretia,other,1,0x8e1b448ec7adfc7fa35fc2e885678bd323176e34,yes,yes,EgretiaToken,-,,,,Transfer-log,-,,,,1
1249,EL,Elcoin,other,,,no,,,-,,,,,-,,,,0
3734,ELAMA,Elamachain,other,1,0xfb444c1f2b718ddfc385cb8fd9f2d1d776b24668,yes,yes,ELAMA,-,,,,Transfer-log,-,,,,1
2573,ELEC,Electrify.Asia,other,1,0xd49ff13661451313ca1553fd6954bd1d9b6e02b9,yes,yes,ElecTokenSmartContract,-,,,,Transfer-log,-,,,,1
4490,EMRX,Emirex Token,other,1,0xbdbC2a5B32F3a5141ACd18C39883066E4daB9774,yes,yes,TokenProxy,-,,,,Transfer-log,-,,,,1
1625,EMV,Ethereum Movie Venture,other,1,0xB802b24E0637c2B87D2E8b7784C055BBE921011a,yes,yes, [UNVERIFIED],-,,,,Transfer-log,-,,,,1
2044,ENG,Enigma,other,1,0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4,yes,yes,EnigmaToken,-,,,,Transfer-log,-,,,,2
4748,EON,Dimension Chain,other,,,no,,,-,,,,,-,,,,0
2644,EOSDAC,eosDAC,other,1,0x7e9e431a0b8c4d532c745b1043c7fa29a48d4fba,yes,yes,eosDACToken,-,,,,Transfer-log,-,,,,1
4086,ERD,Elrond,other,,,no,,,-,,,,,-,,,,0
3489,ESCE,Escroco Emerald,other,1,0x49614661737efbfc6a102efaeefdc8e197f7cc0e,yes,yes,ESCEToken,-,,,,Transfer-log,-,,,,4
37414,ESPORTS,Yooldo,other,56,0xF39e4b21c84e737Df08e2C3b32541d856f508E48,yes,no(PAID),YooldoToken,-,,,,Transfer-log(PAID),ERC20Votes-ABIonly[PAID-chain],"DelegateVotesChanged(address,uint256,uint256)",,,2
3409,ETA,Etheera,other,1,0x9195e00402abe385f2d00a32af40b271f2e87925,yes,yes,EtheeraToken,-,,,,Transfer-log,-,,,,1
3589,ETHM,Ethereum Meta,other,1,0x37F04733C7E1C762f0Ed86533c9052bE5822c1fd,yes,yes,MintableToken,-,,,,Transfer-log,-,,,,5
27566,ETHX,Stader ETHx,other,1,0xA35b1B31Ce002FBF2058D22F30f95D405200A15b,yes,yes,TransparentUpgradeableProxy->impl:ETHx,-,,,,Transfer-log,-,,,,1
1714,ETT,EncryptoTel [WAVES],other,,,no,,,-,,,,,-,,,,0
3968,EUM,Elitium,other,1,0x6aB4A7d75B0A42B6Bc83E852daB9E121F9C610Aa,yes,yes,TokenERC20,-,,,,Transfer-log,-,,,,1
3261,EVN,EvenCoin,other,1,0x68909e586eeac8f47315e84b4c9788dd54ef65bb,yes,yes,EvenCoin,-,,,,Transfer-log,-,,,,1
2066,EVR,Everus,other,1,0x3137619705b5fc22a3048989f983905e456b59ab,yes,yes,EVR,-,,,,Transfer-log,-,,,,1
5268,EWT,Energy Web Token,other,1,0xB66a5D30D04f076E78ffB0d045C55846Fdcde928,yes,yes,ERC1967Proxy->impl:EnergyWebToken,-,,,,Transfer-log,-,,,,1
5620,EXE,8X8 PROTOCOL,other,1,0x412d397ddca07d753e3e0c61e367fb1b474b3e7d,yes,yes,EXEToken,-,,,,Transfer-log,-,,,,1
29520,EZETH,Renzo Restaked ETH,other,1,0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,yes,yes,TransparentUpgradeableProxy->impl:EzEthToken,-,,,,Transfer-log,-,,,,6
34330,FAI,Freysa,other,8453,0xb33Ff54b9F7242EF1593d2C9Bcd8f9df46c77935,yes,no(PAID),Token,-,,,,Transfer-log(PAID),-,,,,1
224,FAIR,FairCoin,other,,,no,,,-,,,,,-,,,,0
33597,FARTCOIN,Fartcoin,other,,,no,,,-,,,,,-,,,,1
1087,FCT,Factom,other,,,no,,,-,,,,,-,,,,0
3773,FET,Artificial Superintelligence Alliance,other,1,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,yes,yes,FetchToken,-,,,,Transfer-log,-,,,,4
38482,FF,Falcon Finance,other,1,0xfa1c09fc8b491b6a4d3ff53a10cad29381b3f949,yes,yes,FF,-,,,,Transfer-log,-,,,,2
570,FIBRE,Fibre,other,,,no,,,-,,,,,-,,,,0
444,FIMK,FIMKrypto,other,,,no,,,-,,,,,-,,,,0
606,FLDC,FoldingCoin,other,,,no,,,-,,,,,-,,,,0
1133,FLOZ,Floz,other,,,no,,,-,,,,,-,,,,0
1161,FLVR,FlavorCoin,other,,,no,,,-,,,,,-,,,,0
20787,FLZ,Fellaz,other,1,0x8e964e35a76103af4c7d7318e1b1a82c682ae296,yes,yes,Fellaz,-,,,,Transfer-log,-,,,,1
3858,FNB,FNB Protocol,other,1,0x47b28f365bf4cb38db4b6356864bde7bc4b35129,yes,yes,FNBToken->impl:TokenContract,-,,,,Transfer-log,-,,,,1
4512,FNSA,FINSCHIA,other,,,no,,,-,,,,,-,,,,0
3631,FOAM,FOAM,other,1,0x4946fcea7c692606e8908002e55a582af44ac121,yes,yes,Token,-,,,,Transfer-log,-,,,,1
23635,FORM,Four,other,56,0x5b73A93b4E5e4f1FD27D8b3F8C97D69908b5E284,yes,no(PAID),FormToken,-,,,,Transfer-log(PAID),ERC20Votes-ABIonly[PAID-chain],"DelegateVotesChanged(address,uint256,uint256)",,,1
12131,FRTS,Fruits,other,,,no,,,-,,,,,-,,,,0
1670,FUNC,FUNCoin,other,,,no,,,-,,,,,-,,,,0
1075,FUND,Cryptofund,other,,,no,,,-,,,,,-,,,,0
3884,FX,Pundi AI,other,1,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,yes,yes,FunctionXToken,-,,,,Transfer-log,-,,,,1
3812,FXC,Flexacoin,other,1,0x4a57e687b9126435a9b19e4a802113e266adebde,yes,yes,Flexacoin,-,,,,Transfer-log,-,,,,1
2723,FXT,FuzeX,other,1,0x1829aa045e21e0d59580024a951db48096e01782,yes,yes,FXT,-,,,,Transfer-log,-,,,,1
11877,GAL,Galxe,other,1,0x5fAa989Af96Af85384b8a938c2EdE4A7378D9875,yes,yes,GAL,-,,,,Transfer-log,-,,,,2
939,GAM,Gambit,other,1,0xf67451dc8421f0e0afeb52faa8101034ed081ed9,yes,yes,Gambit,-,,,,Transfer-log,-,,,,1
4694,GAP,GAPS,other,1,0xcd8544defedec7c6b60b5a4232320365b1b21fcc,yes,yes,GAPS,-,,,,Transfer-log,-,,,,1
3618,GATE,GATE,other,1,0x9d7630adf7ab0b0cb00af747db76864df0ec82e4,yes,yes,GateToken,-,,,,Transfer-log,-,,,,1
2952,GBC,Gold Bits Coin,other,1,0xc8058d59e208399b76e66da1ec669dd6b1bee2ea,yes,yes,GOLDBITSCOIN,-,,,,Transfer-log,-,,,,1
1225,GBT,GameBet Coin,other,,,no,,,-,,,,,-,,,,0
1492,GBYTE,Obyte,other,1,0x31F69dE127C8A0fF10819C0955490a4Ae46fcc2a,yes,yes,Import,-,,,,Transfer-log,-,,,,4
779,GEMZ,GetGems,other,,,no,,,-,,,,,-,,,,0
823,GEO,GeoCoin,other,,,no,,,-,,,,,-,,,,0
2589,GETX,Guaranteed Ethurance Token Extra,other,1,0x07a58629aaf3e1a0d07d8f43114b76bd5eee3b91,yes,yes,insChainToken,-,,,,Transfer-log,-,,,,1
15585,GF,GuildFi,other,1,0xaaef88cea01475125522e117bfe45cf32044e238,yes,yes,GuildFiToken,-,,,,Transfer-log,-,,,,1
2289,GFT,Gifto,other,56,0x72fF5742319eF07061836F5C924aC6D72c919080,yes,no(PAID),Gifto,-,,,,Transfer-log(PAID),-,,,,1
30063,GIGA,Gigachad,other,,,no,,,-,,,,,-,,,,1
5200,GLEEC,Gleec Coin,other,,,no,,,-,,,,,-,,,,0
1455,GLM,Golem,other,1,0x7DD9c5Cba05E151C895FDe1CF355C9A1D5DA6429,yes,yes,NewGolemNetworkToken,-,,,,Transfer-log,-,,,,2
4182,GMAT,GoWithMi,other,1,0xa110eeebc0751407bdcaea4cd230f04a2b82a33a,yes,yes,GMAToken,-,,,,Transfer-log,-,,,,2
18069,GMT,GMT,other,1,0xe3c408bd53c31c085a1746af401a4042954ff740,yes,yes,GreenMetaverseToken,-,,,,Transfer-log,-,,,,4
3936,GNY,GNY,other,1,0xb1f871Ae9462F1b2C6826E88A7827e76f86751d4,yes,yes,GNYerc20Token,-,,,,Transfer-log,-,,,,1
33440,GOAT,Goatseus Maximus,other,,,no,,,-,,,,,-,,,,1
1480,GOLOS,Golos,other,,,no,,,-,,,,,-,,,,0
10180,GOMINING,GoМining,other,1,0x7Ddc52c4De30e94Be3A6A0A2b259b2850f421989,yes,yes,GoMiningToken,-,,,,Transfer-log,-,,,,4
35268,GPS,GoPlus Security,other,56,0x9a4a67721573f2c9209dfff972c52be4e3f6642e,yes,no(PAID),TransparentUpgradeableProxy->impl:HypERC20,-,,,,Transfer-log(PAID),-,,,,2
32956,GRASS,Grass,other,,,no,,,-,,,,,-,,,,1
20289,GRD,Gradium,other,1,0x2445EE0B87B5C7f4D069A14b21a4838b70aa83ED,yes,yes,BEP2EToken,-,,,,Transfer-log,-,,,,2
402,GRE,Greencoin,other,,,no,,,-,,,,,-,,,,0
2134,GRID,Grid+,other,1,0x12b19d3e2ccc14da04fae33e63652ce469b3f2fd,yes,yes,HumanStandardToken,-,,,,Transfer-log,-,,,,1
34792,GRIFFAIN,GRIFFAIN,other,,,no,,,-,,,,,-,,,,1
976,GRM,Gridmaster,other,,,no,,,-,,,,,-,,,,0
2746,GRN,GreenPower,other,,,no,,,-,,,,,-,,,,0
1071,GSY,GenesysCoin,other,,,no,,,-,,,,,-,,,,0
4269,GT,GateToken,other,1,0xe66747a101bff2dba3697199dcce5b743b454759,yes,yes,GateChainToken,-,,,,Transfer-log,-,,,,2
39090,GTBTC,GTBTC,other,1,0xc2d09cf86b9ff43cb29ef8ddca57a4eb4410d5f3,yes,yes,ERC1967Proxy->impl:FiatToken,-,,,,Transfer-log,-,,,,4
2336,GTC,Game.com,other,1,0xB70835D7822eBB9426B56543E391846C107bd32C,yes,yes,GameICO,-,,,,Transfer-log,-,,,,1
3914,GTN,GlitzKoin,other,,,no,,,-,,,,,-,,,,0
1616,GUP,Matchpool,other,1,0xf7b098298f7c69fc14610bf71d5e02c60792894c,yes,yes,GUPToken,-,,,,Transfer-log,-,,,,1
