cmc_id,symbol,name,in_universe,asset_class,classification_basis,defillama_categories,ambiguous_flag,staking_start,transition_note,tags
4121,SAPP,Sapphire,True,coin,consensus tags: ['masternodes'],,False,,,masternodes
1042,SC,Siacoin,True,coin,"consensus tags: ['mineable', 'pow']",,False,,,binance-ecosystem;binance-listing;blake2b;depin;distributed-computing;dragonfly-capital-portfolio;fenbushi-capital-portfolio;filesharing;made-in-america;mineable;near-protocol-ecosystem;paradigm-portfolio;paradigm-xzy-screener;platform;pow;storage;web3
1302,SCN,Swiscoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
5604,SCRT,Secret,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,binance-ecosystem;binance-listing;cosmos-ecosystem;defi;injective-ecosystem;layer-1;made-in-america;osmosis-ecosystem;privacy;privacy-blockchain;secret-ecosystem
11451,SDN,Shiden Network,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,interoperability;polkadot-ecosystem;smart-contracts
23149,SEI,Sei,True,coin,layer-1 native chain token (no governance/dao tag),Chain,True,,,binance-ecosystem;binance-listing;coinbase-ventures-portfolio;cosmos-ecosystem;jump-crypto;layer-1;made-in-america;multicoin-capital-portfolio;osmosis-ecosystem;parallel-evm;sei-ecosystem;world-liberty-financial-portfolio
1399,SEQ,Sequence,True,coin,consensus tags: ['mineable'],,False,,,mineable
1050,SHIFT,Shift,True,coin,consensus tags: ['dpos'],Algo-Stables,False,,,distributed-computing;dpos;filesharing
1082,SIB,SIBCoin,True,coin,"consensus tags: ['mineable', 'pow']",,False,,,mineable;pow;x11gost
306,SILK,Silkcoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
5691,SKL,SKALE,True,coin,consensus tags: ['staking'],,False,,,arrington-xrp-capital-portfolio;binance-ecosystem;binance-listing;boostvc-portfolio;depin;ethereum-ecosystem;galaxy-digital-portfolio;gaming;hashkey-capital-portfolio;layer-1;layer-2;made-in-america;modular-blockchain;multicoin-capital-portfolio;platform;play-to-earn;scaling;smart-contracts;staking;storage;x402-ecosystem
627,SLG,Sterlingcoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
233,SLR,SolarCoin,True,coin,"consensus tags: ['pow', 'scrypt']",,False,,,pow;scrypt
1159,SLS,SaluS,True,coin,"consensus tags: ['hybrid-pow-pos', 'scrypt', 'staking']",,False,,,hybrid-pow-pos;marketplace;scrypt;staking
1828,SMART,SmartCash,True,coin,"consensus tags: ['masternodes', 'mineable']",,False,,,masternodes;mineable
113,SMC,SmartCoin,True,coin,"consensus tags: ['mineable', 'pow', 'scrypt']",,False,,,mineable;pow;scrypt
799,SMLY,SmileyCoin,True,coin,"consensus tags: ['mineable', 'scrypt']",,False,,,marketplace;mineable;scrypt
951,SNRG,Synergy,True,coin,"consensus tags: ['hybrid-pow-pos', 'x11']",,False,,,hybrid-pow-pos;x11
1111,SOIL,SOILcoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
5426,SOL,Solana,True,coin,"consensus tags: ['dpos', 'pos']",Canonical Bridge;Dexs,False,,,alameda-research-portfolio;alleged-sec-securities;binance-ecosystem;binance-listing;cmc-crypto-awards-2024;cms-holdings-portfolio;coinlist-launchpad;dpos;ftx-bankruptcy-estate;k300-ventures-portfolio;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;layer-1;made-in-america;modular-blockchain;multicoin-capital-portfolio;okex-blockdream-ventures-portfolio;okx-ventures-portfolio;platform;pos;sec-cftc-digital-commodities;sec-cftc-token-taxonomy;sec-security-token;solana-ecosystem;us-strategic-crypto-reserve
2827,SOUL,Phantasma,True,coin,layer-1 native chain token (no governance/dao tag),Dexs,True,,,ai-big-data;collectibles-nfts;content-creation;depin;distributed-computing;enterprise-solutions;filesharing;gaming;generative-ai;layer-1;metaverse;platform;smart-contracts;storage
914,SPHR,Sphere,True,coin,"consensus tags: ['hybrid-pow-pos', 'scrypt']",,False,,,hybrid-pow-pos;scrypt
702,SPR,SpreadCoin,True,coin,"consensus tags: ['mineable', 'pow', 'x11']",Yield;Yield Aggregator,False,,,mineable;pow;x11
47,SPT,Spots,True,coin,consensus tags: ['mineable'],Farm,False,,,mineable
57,SRC,SecureCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
6187,SRM,Serum,True,coin,consensus tags: ['staking'],Dexs;Launchpad,False,,,alameda-research-portfolio;cms-holdings-portfolio;coinfund-portfolio;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives;exnetwork-capital-portfolio;ftx-bankruptcy-estate;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;smart-contracts;solana-ecosystem;staking
38892,STABLE,Stable,True,coin,consensus tags: ['staking'],Lending,False,,,binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-listing;enterprise-solutions;governance;layer-1;payments;stablecoin-protocol;staking
389,START,Startcoin,True,coin,"consensus tags: ['mineable', 'pow', 'x11']",,False,,,mineable;pow;x11
1343,STRAX,Stratis,True,coin,"consensus tags: ['hybrid-pow-pos', 'masternodes', 'staking']",,False,,,dao;enterprise-solutions;hybrid-pow-pos;masternodes;platform;poa;sidechain;smart-contracts;staking;x13
22691,STRK,Starknet,True,coin,smart-contract platform native token (no governance/defi tag),Canonical Bridge;Lending,True,,,binance-ecosystem;binance-listing;btcfi;dapp;ethereum-ecosystem;layer-2;modular-blockchain;privacy;privacy-blockchain;quantum-resistant;rollups;smart-contracts;starknet-ecosystem;zero-knowledge-proofs
1183,STS,Stress,True,coin,consensus tags: ['mineable'],,False,,,mineable
4847,STX,Stacks,True,coin,consensus tags: ['mineable'],Chain,False,,,arrington-xrp-capital;arrington-xrp-capital-portfolio;binance-ecosystem;binance-listing;bitcoin-ecosystem;blockchain-capital-portfolio;btc-ecosystem;coinlist-launchpad;collectibles-nfts;dcg-portfolio;defi;fabric-ventures-portfolio;gaming;hashkey-capital-portfolio;huobi-capital;huobi-capital-portfolio;injective-ecosystem;layer-2;made-in-america;metaverse;mineable;platform;smart-contracts;usv-portfolio;web3
20947,SUI,Sui,True,coin,layer-1 native chain token (no governance/dao tag),Canonical Bridge,True,,,a16z-portfolio;binance-ecosystem;binance-labs-portfolio;binance-launchpool;binance-listing;cmc-crypto-yearbook-2024-2025;coinbase-ventures-portfolio;electric-capital-portfolio;layer-1;made-in-america;move-vm;sui-ecosystem;world-liberty-financial-portfolio
341,SUPER,SuperCoin,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'x11']",Services,False,,,hybrid-pow-pos;mineable;x11
1085,SWING,Swing,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'sha-256']",,False,,,hybrid-pow-pos;mineable;sha-256
58,SXC,Sexcoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
2381,SXDT,Spectre.ai Dividend Token,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,centralized-exchange;marketplace;smart-contracts
1304,SYNX,Syndicate,True,coin,consensus tags: ['mineable'],,False,,,mineable
541,SYS,Syscoin,True,coin,"consensus tags: ['masternodes', 'mineable', 'pow', 'scrypt']",,False,,,binance-ecosystem;binance-listing;collectibles-nfts;data-availability;dwf-labs-portfolio;enterprise-solutions;layer-1;masternodes;mineable;modular-blockchain;platform;pow;privacy;scaling;scrypt;syscoin-ecosystem;zero-knowledge-proofs
61,TAG,TagCoin,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'scrypt']",,False,,,hybrid-pow-pos;mineable;scrypt
295,TALK,BTCtalkcoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
1894,TCC,The ChampCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
1674,TECX,TrumpElon CannationX,True,coin,consensus tags: ['mineable'],,False,,,mineable
325,TEK,TEKcoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
2394,TEL,Telcoin,True,coin,consensus tags: ['pos'],Payments,False,,,arbitrum-ecosystem;base-ecosystem;content-creation;defi;ethereum-ecosystem;identity;layer-1;made-in-america;media;medium-of-exchange;mobile-payment;neobank;payments;polygon-ecosystem;pos;real-world-assets-protocols;stablecoin-protocol;wallet
114,TES,TeslaCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
79,TGC,Tigercoin,True,coin,consensus tags: ['mineable'],Luck Games,False,,,mineable
416,THC,HempCoin,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'scrypt']",,False,,,hybrid-pow-pos;mineable;scrypt
2416,THETA,Theta Network,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,2017-2018-alt-season;ai-big-data;binance-ecosystem;binance-listing;collectibles-nfts;communications-social-media;content-creation;defi;depin;distributed-computing;entertainment;huobi-capital;huobi-capital-portfolio;layer-1;made-in-america;media;metaverse;sharing-economy;smart-contracts;video;vr-ar;web3
22861,TIA,Celestia,True,coin,layer-1 native chain token (no governance/dao tag),Canonical Bridge,True,,,binance-ecosystem;binance-listing;cmc-crypto-awards-2024;cosmos-ecosystem;data-availability;egirl-capital-portfolio;injective-ecosystem;layer-1;modular-blockchain;osmosis-ecosystem;platform
87,TIPS,FedoraCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
513,TIT,Titcoin,True,coin,"consensus tags: ['mineable', 'pow', 'sha-256']",,False,,,mineable;pow;sha-256
59,TIX,Tickets,True,coin,consensus tags: ['mineable'],,False,,,mineable
4660,TLOS,Telos,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,arbitrum-ecosystem;avalanche-ecosystem;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;collectibles-nfts;defi;enterprise-solutions;eos;ethereum-ecosystem;layer-1;medium-of-exchange;polygon-ecosystem;privacy;services;smart-contracts;zero-knowledge-proofs
2235,TNB,Time New Bank,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,platform;smart-contracts
1833,TOA,ToaCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
11419,TON,Toncoin,True,coin,consensus tags: ['pos'],,False,,,binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;cmc-crypto-yearbook-2024-2025;dwf-labs-portfolio;ethereum-ecosystem;ftx-bankruptcy-estate;layer-1;pos;toncoin-ecosystem
2467,TRAC,OriginTrail,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,ai-agents;ai-big-data;base-ecosystem;data-provenance;defi;depin;desci;distributed-computing;dot-ecosystem;enterprise-solutions;ethereum-ecosystem;generative-ai;gnosis-chain-ecosystem;interoperability;layer-1;logistics;marketplace;open-source;polkadot-ecosystem;polygon-ecosystem;privacy;real-world-assets;real-world-assets-protocols;smart-contracts;web3
4944,TRB,Tellor,True,coin,consensus tags: ['mineable'],,False,,,arbitrum-ecosystem;binance-ecosystem;binance-listing;defi;ethereum-ecosystem;framework-ventures;framework-ventures-portfolio;gnosis-chain-ecosystem;made-in-america;mineable;optimism-ecosystem;oracles;polygon-ecosystem;web3
4,TRC,Terracoin,True,coin,"consensus tags: ['mineable', 'pow', 'sha-256']",,False,,,mineable;pow;sha-256
638,TROLL,Trollcoin,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'scrypt']",,False,,,hybrid-pow-pos;mineable;scrypt
1638,TRST,WeTrust,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,platform;smart-contracts
2457,TRUE,TrueChain,True,coin,smart-contract platform native token (no governance/defi tag),Prediction Market,True,,,platform;smart-contracts
1185,TRUMP,TrumpCoin,True,coin,"consensus tags: ['mineable', 'pos']",Meme,False,,,blake;mineable;pos
1958,TRX,TRON,True,coin,consensus tags: ['mineable'],Chain,False,,,2017-2018-alt-season;alleged-sec-securities;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;dwf-labs-portfolio;ethereum-ecosystem;filesharing;layer-1;made-in-china;media;mineable;payments;sec-security-token;tron-ecosystem;tron20-ecosystem;world-liberty-financial-portfolio
1032,TX,TransferCoin,True,coin,"consensus tags: ['hybrid-pow-pos', 'x11']",,False,,,hybrid-pow-pos;x11
588,UBQ,Ubiq,True,coin,"consensus tags: ['ethash', 'mineable', 'pow']",Services,False,,,dapp;ethash;mineable;platform;pow
168,UFO,Uniform Fiscal Object,True,coin,"consensus tags: ['mineable', 'pow']",,False,,,mineable;neoscrypt;pow
334,UNB,UnbreakableCoin,True,coin,consensus tags: ['mineable'],Derivatives,False,,,mineable
176,UNC,UnionCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
67,UNO,Unobtanium,True,coin,"consensus tags: ['mineable', 'pow', 'sha-256']",Insurance,False,,,medium-of-exchange;mineable;payments;pow;sha-256
380,URO,Uro,True,coin,consensus tags: ['mineable'],Bridge,False,,,mineable
1617,USC,Ultimate Secure Cash,True,coin,"consensus tags: ['mineable', 'pos', 'sha-256']",,False,,,mineable;pos;sha-256
111,USDE,USDe,True,coin,consensus tags: ['mineable'],Derivatives,False,,,mineable
33979,USUAL,Usual,True,coin,consensus tags: ['staking'],RWA;Synthetics,False,,,amber-group-portfolio;base-ecosystem;binance-ecosystem;binance-launchpool;binance-listing;bnb-chain-ecosystem;defi;ethereum-ecosystem;governance;staking
121,UTC,UltraCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
2371,UTT,United Traders Token,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,marketplace;payments;smart-contracts
2645,UUU,U Network,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,content-creation;media;smart-contracts
1154,VAL,Validity,True,coin,consensus tags: ['pos'],Reserve Currency;Yield,False,,,pos
34619,VANA,Vana,True,coin,layer-1 native chain token (no governance/dao tag),Chain,True,,,ai-big-data;binance-ecosystem;binance-listing;coinbase-ventures-portfolio;ethereum-ecosystem;layer-1;paradigm-portfolio;platform;polychain-capital-portfolio
8037,VANRY,Vanar Chain,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,binance-ecosystem;binance-listing;collectibles-nfts;ethereum-ecosystem;exnetwork-capital-portfolio;layer-1;metaverse;polygon-ecosystem;vr-ar
3846,VBK,VeriBlock,True,coin,consensus tags: ['mineable'],,False,,,mineable
519,VC,VirtualCoin,True,coin,consensus tags: ['mineable'],Dexs;Lending;NFT Marketplace,False,,,mineable
3607,VEST,VestChain,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,platform;smart-contracts
3077,VET,VeChain,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,binance-ecosystem;binance-listing;data-provenance;fenbushi-capital-portfolio;iot;layer-1;logistics;made-in-china;real-world-assets;real-world-assets-protocols;smart-contracts
470,VIA,Viacoin,True,coin,"consensus tags: ['mineable', 'pow', 'scrypt']",,False,,,mineable;pow;scrypt
2570,VIC,Viction,True,coin,consensus tags: ['mineable'],,False,,,alameda-research-portfolio;binance-ecosystem;binance-listing;bnb-chain-ecosystem;dwf-labs-portfolio;ethereum-ecosystem;injective-ecosystem;mineable;platform
3845,VIDT,VIDT Datalink,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,ai-big-data;binance-smart-chain;bnb-chain;collectibles-nfts;cybersecurity;data-provenance;enterprise-solutions;fantom-ecosystem;gaming;interoperability;iot;platform;play-to-earn;services;smart-contracts;web3
1511,VIDZ,PureVidz,True,coin,consensus tags: ['pos'],,False,,,pos
3063,VITAE,Vitae,True,coin,"consensus tags: ['masternodes', 'mineable', 'pos']",,False,,,masternodes;medium-of-exchange;mineable;pos
1368,VLT,Veltor,True,coin,"consensus tags: ['mineable', 'pow']",,False,,,mineable;pow
1486,VLTC,Vault Coin,True,coin,consensus tags: ['mineable'],,False,,,mineable
375,VOOT,VootCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
3816,VRA,Verasity,True,coin,consensus tags: ['staking'],,False,,,ai-big-data;binance-alpha;binance-alpha-airdrops;binance-ecosystem;bnb-chain-ecosystem;collectibles-nfts;defi;entertainment;ethereum-ecosystem;gaming;metaverse;payments;staking;video
323,VRC,VeriCoin,True,coin,"consensus tags: ['mineable', 'scrypt']",,False,,,mineable;post;scrypt
1387,VRM,VeriumReserve,True,coin,consensus tags: ['mineable'],,False,,,mineable;powt
5049,VRSC,VerusCoin,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'staking']",,False,,,amm;defi;hybrid-pow-pos;identity;interoperability;mineable;privacy;scaling;staking;zero-knowledge-proofs
3704,VSYS,v.systems,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,discount-token;platform;smart-contracts
520,VTA,Virtacoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
99,VTC,Vertcoin,True,coin,"consensus tags: ['mineable', 'pow']",,False,,,lyra2re;medium-of-exchange;mineable;payments;pow;privacy
3012,VTHO,VeThor Token,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,binance-ecosystem;binance-listing;layer-1;vechain-ecosystem
766,VTR,vTorrent,True,coin,consensus tags: ['mineable'],,False,,,mineable
2606,WAN,Wanchain,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,binance-ecosystem;binance-listing;cross-chain;defi;enterprise-solutions;interoperability;layer-1;marketplace;privacy;privacy-blockchain;wanchain-ecosystem
2300,WAXP,WAX,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,binance-ecosystem;binance-listing;collectibles-nfts;entertainment;ethereum-ecosystem;galaxy-digital-portfolio;gaming;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;layer-1;media;metaverse;okex-blockdream-ventures-portfolio;okx-ventures-portfolio;payments;play-to-earn
831,WBB,Wild Beast Block,True,coin,"consensus tags: ['mineable', 'pow', 'scrypt']",,False,,,mineable;pow;scrypt
16,WDC,WorldCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
7548,WEMIX,WEMIX,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,collectibles-nfts;gaming;layer-1;metaverse;platform;play-to-earn;wemix-ecosystem
1779,WGR,Wagerr,True,coin,consensus tags: ['masternodes'],,False,,,gambling;masternodes
1609,XAS,Asch,True,coin,consensus tags: ['dpos'],,False,,,dapp;dpos;platform;scaling
293,XBC,Bitcoin Plus,True,coin,"consensus tags: ['pos', 'staking']",,False,,,medium-of-exchange;payments;pos;scaling;staking;store-of-value
9258,XCH,Chia,True,coin,consensus tags: ['mineable'],,False,,,layer-1;made-in-america;mineable;real-world-assets;real-world-assets-protocols
501,XCN,Cryptonite,True,coin,"consensus tags: ['mineable', 'pow']",Lending,False,,,m7-pow;mineable;pow
18679,XCN,Onyxcoin,True,coin,layer-1 native chain token (no governance/dao tag),Lending,True,,,base-ecosystem;binance-ecosystem;binance-listing;ethereum-ecosystem;layer-1;made-in-america
