cmc_id,symbol,name,slug,date_added,entry_month,tags
501,XCN,Cryptonite,cryptonite,2014-08-02T00:00:00.000Z,2015-08-31,m7-pow;mineable;pow
468,TRK,Truckcoin,truckcoin,2014-07-16T00:00:00.000Z,2015-08-31,
818,CON,PayCon,paycon,2015-02-15T00:00:00.000Z,2015-08-31,
151,PTC,Pesetacoin,pesetacoin,2014-02-22T00:00:00.000Z,2015-08-31,mineable;pow;scrypt
322,ENRG,Energycoin,energycoin,2014-05-15T00:00:00.000Z,2015-08-31,hybrid-pow-pos;mineable;scrypt
638,TROLL,Trollcoin,trollcoin,2014-09-30T00:00:00.000Z,2015-08-31,hybrid-pow-pos;mineable;scrypt
155,MRC,microCoin,microcoin,2014-03-03T00:00:00.000Z,2015-08-31,
606,FLDC,FoldingCoin,foldingcoin,2014-09-16T00:00:00.000Z,2015-08-31,
760,OK,OKCash,okcash,2014-12-14T00:00:00.000Z,2015-08-31,hybrid-pow-pos
930,16BIT,16bit,16bit,2015-05-13T00:00:00.000Z,2015-08-31,
279,CCN,CannaCoin,cannacoin,2014-04-25T00:00:00.000Z,2015-08-31,mineable
334,UNB,UnbreakableCoin,unbreakablecoin,2014-05-23T00:00:00.000Z,2015-08-31,mineable
120,NYAN,Nyancoin,nyancoin,2014-02-10T00:00:00.000Z,2015-08-31,mineable
168,UFO,Uniform Fiscal Object,uniform-fiscal-object,2014-02-27T00:00:00.000Z,2015-08-31,mineable;neoscrypt;pow
290,BLU,BlueCoin,bluecoin,2014-04-28T00:00:00.000Z,2015-08-31,hybrid-pow-pos;mineable;x11
169,CTM,ContinuumCoin,continuumcoin,2014-02-27T00:00:00.000Z,2015-08-31,mineable
28,DBL,Doubloons,doubloons,2013-07-04T00:00:00.000Z,2015-08-31,mineable
76,PHS,Philosopher Stones,philosopher-stones,2013-12-18T00:00:00.000Z,2015-08-31,
890,8BIT,8Bit,8bit,2015-04-18T00:00:00.000Z,2015-08-31,
1080,NEU,NeuCoin,neucoin,2015-09-25T00:00:00.000Z,2015-09-30,
622,NXTV,NXTventure,nxtventure,2014-09-23T00:00:00.000Z,2015-09-30,
645,JINN,Jinn,jinn,2014-10-03T00:00:00.000Z,2015-09-30,
45,CSC,CasinoCoin,casinocoin,2018-01-16T00:00:00.000Z,2015-09-30,gambling;gaming;poc
647,NXTprivacy,NXTprivacy,nxtprivacy,2014-10-04T00:00:00.000Z,2015-09-30,
1056,MAPC,MapCoin,mapcoin,2015-09-08T00:00:00.000Z,2015-09-30,
621,MRKT,FreeMarket,freemarket,2014-09-23T00:00:00.000Z,2015-09-30,
1062,FLY,Flycoin,flycoin,2015-09-14T00:00:00.000Z,2015-09-30,
1075,FUND,Cryptofund,cryptofund,2015-09-21T00:00:00.000Z,2015-09-30,
556,MGW,MGW,mgw,2014-08-22T00:00:00.000Z,2015-09-30,
272,NRS,NoirShares,noirshares,2014-04-20T00:00:00.000Z,2015-09-30,mineable
1082,SIB,SIBCoin,sibcoin,2015-09-25T00:00:00.000Z,2015-09-30,mineable;pow;x11gost
658,BUK,CryptoBuck,cryptobuck,2014-10-04T00:00:00.000Z,2015-09-30,mineable
96,EXC,Extremecoin,extremecoin,2014-01-16T00:00:00.000Z,2015-09-30,mineable
1073,STEPS,Steps,steps,2015-09-19T00:00:00.000Z,2015-09-30,
145,DOPE,DopeCoin,dopecoin,2014-02-22T00:00:00.000Z,2015-09-30,pow;scrypt
299,SHIBE,ShibeCoin,shibecoin,2014-05-06T00:00:00.000Z,2015-09-30,
644,BSTY,GlobalBoost-Y,globalboost-y,2014-10-03T00:00:00.000Z,2015-09-30,mineable;pow;yescript
1070,EXP,Expanse,expanse,2015-09-15T00:00:00.000Z,2015-09-30,ethash;mineable;pow
93,42,42-coin,42-coin,2014-01-14T00:00:00.000Z,2015-09-30,hybrid-pow-pos;mineable;scrypt;store-of-value
100,PRT,Particle,particle,2014-01-22T00:00:00.000Z,2015-09-30,mineable
872,BCR,Bitcredits,bitcredits,2015-03-29T00:00:00.000Z,2015-09-30,mineable
667,NXTI,NXTInspect,nxtinspect,2014-10-09T00:00:00.000Z,2015-09-30,
1063,BCY,BitCrystals,bitcrystals,2015-09-14T00:00:00.000Z,2015-10-31,entertainment;gaming;media;pos
1087,FCT,Factom,factom,2015-10-06T00:00:00.000Z,2015-10-31,data-provenance;enterprise-solutions;fenbushi-capital-portfolio;hashkey-capital-portfolio;services
1057,BKS,BlockShares,blockshares,2015-09-09T00:00:00.000Z,2015-10-31,
1044,KWD,KWD,global-currency-reserve,2015-08-26T00:00:00.000Z,2015-10-31,pos
677,CZC,CzechCrownCoin,czechcrowncoin,2014-10-20T00:00:00.000Z,2015-10-31,mineable
963,CORE,CORE,core,2015-06-18T00:00:00.000Z,2015-10-31,
1051,MI,Xiaomicoin,xiaomicoin,2015-09-04T00:00:00.000Z,2015-10-31,
717,DICE,NeoDICE,neodice,2014-11-08T00:00:00.000Z,2015-10-31,
815,KOBO,Kobocoin,kobocoin,2015-02-15T00:00:00.000Z,2015-10-31,hybrid-pow-pos;x15
730,GCN,GCN Coin,gcn-coin,2014-11-16T00:00:00.000Z,2015-10-31,mineable;pow;scrypt
748,NOXT,NobleNXT,noblenxt,2014-12-07T00:00:00.000Z,2015-10-31,
853,LDOGE,LiteDoge,litedoge,2015-03-19T00:00:00.000Z,2015-10-31,hybrid-pow-pos;scrypt
284,DIEM,Diem,diem,2014-04-28T00:00:00.000Z,2015-10-31,mineable
904,BTX,BitcoinTX,bitcointx,2015-04-26T00:00:00.000Z,2015-10-31,
366,BSD,BitSend,bitsend,2014-06-08T00:00:00.000Z,2015-10-31,hybrid-pow-pos;mineable;x11
275,POP,PopularCoin,popularcoin,2014-04-23T00:00:00.000Z,2015-10-31,mineable;pow;scrypt
1068,LTD,LimitedCoin,limitedcoin,2015-09-15T00:00:00.000Z,2015-10-31,
346,SCOT,Scotcoin,scotcoin,2014-05-26T00:00:00.000Z,2015-11-30,
1121,BST,BitStone,bitstone,2015-11-30T00:00:00.000Z,2015-11-30,
854,CV2,Colossuscoin V2,colossuscoin-v2,2015-03-20T00:00:00.000Z,2015-11-30,
306,SILK,Silkcoin,silkcoin,2014-05-11T00:00:00.000Z,2015-11-30,mineable
1122,GYC,GongYiCoin,gongyicoin,2015-11-30T00:00:00.000Z,2015-11-30,
914,SPHR,Sphere,sphere,2015-05-02T00:00:00.000Z,2015-11-30,hybrid-pow-pos;scrypt
934,PKB,ParkByte,parkbyte,2015-05-19T00:00:00.000Z,2015-11-30,hybrid-pow-pos;sha-256
831,WBB,Wild Beast Block,wild-beast-block,2015-02-28T00:00:00.000Z,2015-11-30,mineable;pow;scrypt
1124,OPENBTC,OpenBTC,openbtc,2015-11-30T00:00:00.000Z,2015-11-30,
908,DRZ,Droidz,droidz,2015-04-27T00:00:00.000Z,2015-11-30,
627,SLG,Sterlingcoin,sterlingcoin,2014-09-23T00:00:00.000Z,2015-11-30,mineable
1100,CUBE,DigiCube,digicube,2015-10-24T00:00:00.000Z,2015-11-30,
1008,CPS,Capricoin+,capricoin,2015-07-23T00:00:00.000Z,2015-11-30,hybrid-pow-pos;x11
1035,AMS,AmsterdamCoin,amsterdamcoin,2015-08-21T00:00:00.000Z,2015-11-30,hybrid-pow-pos;mineable;quark
461,QTL,Quatloo,quatloo,2014-07-12T00:00:00.000Z,2015-11-30,mineable
1125,AMP,HyperSpace,synereo,2015-12-04T00:00:00.000Z,2015-12-31,
920,XSD,SounDAC,bitshares-music,2015-05-07T00:00:00.000Z,2015-12-31,
1123,OBITS,OBITS,obits,2015-11-30T00:00:00.000Z,2015-12-31,centralized-exchange;marketplace
1129,TVE,The Viral Exchange,the-viral-exchange,2015-12-05T00:00:00.000Z,2015-12-31,
1032,TX,TransferCoin,transfercoin,2015-08-21T00:00:00.000Z,2015-12-31,hybrid-pow-pos;x11
1133,FLOZ,Floz,floz,2015-12-21T00:00:00.000Z,2015-12-31,
473,APEX,ApexCoin,apexcoin,2014-07-18T00:00:00.000Z,2015-12-31,
1136,ADZ,Adzcoin,adzcoin,2015-12-26T00:00:00.000Z,2015-12-31,mineable;pow;x11
859,LOG,Woodcoin,woodcoin,2015-03-23T00:00:00.000Z,2015-12-31,mineable;pow
513,TIT,Titcoin,titcoin,2014-08-26T00:00:00.000Z,2015-12-31,mineable;pow;sha-256
265,COMM,CommunityCoin,communitycoin,2014-04-15T00:00:00.000Z,2015-12-31,
1113,SCRT,SecretCoin,secretcoin,2015-11-16T00:00:00.000Z,2015-12-31,
1161,FLVR,FlavorCoin,flavorcoin,2016-01-25T00:00:00.000Z,2016-01-31,
1154,VAL,Validity,validity,2016-01-18T00:00:00.000Z,2016-01-31,pos
1140,RHC,RhinoCoin,rhinocoin-rhc,2016-01-04T00:00:00.000Z,2016-01-31,mineable
1153,CRB,Creditbit,creditbit,2016-01-16T00:00:00.000Z,2016-01-31,
1156,YOC,Yocoin,yocoin,2016-01-21T00:00:00.000Z,2016-01-31,mineable;pow;scrypt
47,SPT,Spots,spots,2013-07-25T00:00:00.000Z,2016-01-31,mineable
671,GAIA,GAIA,gaia,2014-10-11T00:00:00.000Z,2016-01-31,
797,NKA,IncaKoin,incakoin,2015-01-28T00:00:00.000Z,2016-01-31,mineable
1071,GSY,GenesysCoin,genesyscoin,2015-09-15T00:00:00.000Z,2016-01-31,
69,DTC,Datacoin,datacoin,2013-12-07T00:00:00.000Z,2016-01-31,mineable;multiple-algorithms;pow
945,BTA,Bata,bata,2015-05-29T00:00:00.000Z,2016-01-31,mineable;pow;scrypt
1037,AGRS,Agoras: Tau Net,agoras-tokens,2015-08-24T00:00:00.000Z,2016-02-29,ai-big-data;ethereum-ecosystem
1168,DCR,Decred,decred,2016-02-10T00:00:00.000Z,2016-02-29,binance-ecosystem;binance-listing;bitcoin-ecosystem;blake256;dao;hybrid-pow-pos;layer-1;made-in-america;medium-of-exchange;mineable;placeholder-ventures-portfolio;privacy;privacy-coins;store-of-value
1172,SFT,Safex Token,safex-token,2016-02-16T00:00:00.000Z,2016-02-29,privacy
1166,WARP,WARP,warp,2016-02-03T00:00:00.000Z,2016-02-29,
130,HUC,HunterCoin,huntercoin,2014-02-14T00:00:00.000Z,2016-02-29,mineable
1159,SLS,SaluS,salus,2016-01-22T00:00:00.000Z,2016-02-29,hybrid-pow-pos;marketplace;scrypt;staking
530,SSD,Sonic,sonicscrewdriver,2014-08-12T00:00:00.000Z,2016-02-29,
1147,RC,RussiaCoin,russiacoin,2016-01-05T00:00:00.000Z,2016-02-29,mineable
154,MARS,Marscoin,marscoin,2014-02-24T00:00:00.000Z,2016-02-29,mineable;pow;x11
1173,HMP,HempCoin,hempcoin-hmp,2016-02-16T00:00:00.000Z,2016-03-31,mineable
986,CREVA,CrevaCoin,crevacoin,2015-07-07T00:00:00.000Z,2016-03-31,mineable
1175,RBIES,Rubies,rubies,2016-02-22T00:00:00.000Z,2016-03-31,pos
652,XCH,ClearingHouse,clearinghouse,2014-10-04T00:00:00.000Z,2016-03-31,
1111,SOIL,SOILcoin,soilcoin,2015-11-12T00:00:00.000Z,2016-03-31,mineable
1191,MEME,Memetic / PepeCoin,memetic,2016-03-14T00:00:00.000Z,2016-03-31,hybrid-pow-pos;masternodes;memes;mineable;x11
201,EMC2,Einsteinium,einsteinium,2014-04-09T00:00:00.000Z,2016-03-31,crowdfunding;mineable;research;technology
551,DONU,Donu,donu,2014-08-26T00:00:00.000Z,2016-03-31,mineable;pos;sha-256
1169,PIVX,PIVX,pivx,2016-02-13T00:00:00.000Z,2016-03-31,binance-ecosystem;binance-listing;bitcoin-ecosystem;dao;defi;hybrid-pow-pos;masternodes;medium-of-exchange;pos;privacy;privacy-coins;quark;staking;store-of-value;zero-knowledge-proofs
1069,INFX,Influxcoin,influxcoin,2015-09-15T00:00:00.000Z,2016-03-31,mineable
221,888,OctoCoin,octocoin,2014-03-20T00:00:00.000Z,2016-03-31,mineable
107,LEAF,LeafCoin,leafcoin,2014-02-02T00:00:00.000Z,2016-03-31,mineable
1195,HODL,HOdlcoin,hodlcoin,2016-03-18T00:00:00.000Z,2016-03-31,mineable
261,ADN,Aiden,aiden,2014-04-15T00:00:00.000Z,2016-03-31,mineable
1198,BIGUP,BigUp,bigup,2016-03-22T00:00:00.000Z,2016-03-31,mineable
575,MNTA,Moneta,moneta,2014-08-30T00:00:00.000Z,2016-03-31,
660,DSH,Dashcoin,dashcoin,2014-10-07T00:00:00.000Z,2016-03-31,mineable
1230,STEEM,Steem,steem,2016-04-18T00:00:00.000Z,2016-04-30,binance-ecosystem;binance-listing;communications-social-media;content-creation;media;web3
1208,RVR,RevolutionVR,revolutionvr,2016-04-04T00:00:00.000Z,2016-04-30,
1091,PLS,PLAY,play,2015-10-12T00:00:00.000Z,2016-04-30,
1201,BTSR,BTSR,btsr,2016-03-22T00:00:00.000Z,2016-04-30,
1212,MOJO,MojoCoin,mojocoin,2016-04-06T00:00:00.000Z,2016-04-30,pos
874,XPB,Pebblecoin,pebblecoin,2015-04-01T00:00:00.000Z,2016-04-30,mineable
185,EXE,Execoin,execoin,2014-03-10T00:00:00.000Z,2016-04-30,mineable
1225,GBT,GameBet Coin,gamebet-coin,2016-04-13T00:00:00.000Z,2016-04-30,
295,TALK,BTCtalkcoin,btctalkcoin,2014-05-02T00:00:00.000Z,2016-04-30,mineable
1183,STS,Stress,stress,2016-03-01T00:00:00.000Z,2016-04-30,mineable
1186,DBIC,DubaiCoin,dubaicoin,2016-03-07T00:00:00.000Z,2016-04-30,mineable
1224,KR,Krypton,krypton,2016-04-13T00:00:00.000Z,2016-04-30,
1185,TRUMP,TrumpCoin,trumpcoin,2016-03-01T00:00:00.000Z,2016-04-30,blake;mineable;pos
1050,SHIFT,Shift,shift,2015-09-05T00:00:00.000Z,2016-04-30,distributed-computing;dpos;filesharing
202,HEX,Heisenberg,heisenberg,2014-03-15T00:00:00.000Z,2016-04-30,mineable
386,PIGGY,Piggycoin,piggycoin,2014-06-15T00:00:00.000Z,2016-04-30,mineable
1142,BUCKS,SwagBucks,swagbucks,2016-01-04T00:00:00.000Z,2016-04-30,mineable
1237,JACK,BlackJack,blackjack,2016-04-26T00:00:00.000Z,2016-04-30,
1066,PAK,Pakcoin,pakcoin,2015-09-15T00:00:00.000Z,2016-04-30,mineable;pow;scrypt
1253,DAO,The DAO,the-dao,2016-05-16T00:00:00.000Z,2016-05-31,
1214,LSK,Lisk,lisk,2016-04-06T00:00:00.000Z,2016-05-31,binance-ecosystem;binance-listing;depin;dpos;enterprise-solutions;ethereum-ecosystem;layer-2;platform;real-world-assets;real-world-assets-protocols;smart-contracts
1182,KLC,KiloCoin,kilocoin,2016-02-26T00:00:00.000Z,2016-05-31,mineable
1249,EL,Elcoin,elcoin-el,2016-05-05T00:00:00.000Z,2016-05-31,
51,GLC,GlobalCoin,globalcoin,2013-08-04T00:00:00.000Z,2016-05-31,mineable
1252,2GIVE,2GIVE,2give,2016-05-16T00:00:00.000Z,2016-05-31,hybrid-pow-pos;mineable;scrypt
400,KORE,Kore,korecoin,2014-06-21T00:00:00.000Z,2016-05-31,
1244,XHI,HiCoin,hicoin,2016-05-04T00:00:00.000Z,2016-05-31,mineable;pos;scrypt
745,DARK,DarkCoin,fudcoin,2014-12-07T00:00:00.000Z,2016-05-31,mineable
1274,WAVES,Waves,waves,2016-06-02T00:00:00.000Z,2016-06-30,bnb-chain-ecosystem;defi;dwf-labs-portfolio;ethereum-ecosystem;lpos;platform;smart-contracts;solana-ecosystem;waves-ecosystem
1220,HTC,HitCoin,hitcoin,2016-04-08T00:00:00.000Z,2016-06-30,mineable
1281,ION,ION,ion,2016-06-08T00:00:00.000Z,2016-06-30,pos
1294,RISE,Rise,rise,2016-06-30T00:00:00.000Z,2016-06-30,dapp;dpos;platform
1283,MNM,Mineum,mineum,2016-06-08T00:00:00.000Z,2016-06-30,mineable
402,GRE,Greencoin,greencoin,2014-06-23T00:00:00.000Z,2016-06-30,
1077,CYT,Cryptokenz,cryptokenz,2015-09-21T00:00:00.000Z,2016-06-30,
1285,GB,GoldBlocks,goldblocks,2016-06-14T00:00:00.000Z,2016-06-30,hybrid-pow-pos;mineable;x11
1295,DRACO,DT Token,dt-token,2016-06-30T00:00:00.000Z,2016-06-30,
1272,SPOTS,Spots,spots-spots,2016-05-31T00:00:00.000Z,2016-06-30,
1266,MXT,MarteXcoin,martexcoin,2016-05-31T00:00:00.000Z,2016-06-30,hybrid-pow-pos;mineable;x13
114,TES,TeslaCoin,teslacoin,2014-02-06T00:00:00.000Z,2016-06-30,mineable
416,THC,HempCoin,hempcoin,2014-06-28T00:00:00.000Z,2016-06-30,hybrid-pow-pos;mineable;scrypt
1321,ETC,Ethereum Classic,ethereum-classic,2016-07-24T00:00:00.000Z,2016-07-31,2017-2018-alt-season;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;dcg-portfolio;ethash;ethereum-classic-ecosystem;layer-1;mineable;platform;pow;smart-contracts
1226,QWARK,Qwark,qwark,2016-04-18T00:00:00.000Z,2016-07-31,
1298,LBC,LBRY Credits,library-credits,2016-07-07T00:00:00.000Z,2016-07-31,ai-big-data;alleged-sec-securities;content-creation;marketplace;mineable
1286,BRK,Breakout,breakout,2016-06-14T00:00:00.000Z,2016-07-31,mineable
1176,ADCN,Asiadigicoin,asiadigicoin,2016-02-22T00:00:00.000Z,2016-07-31,mineable
1307,REE,ReeCoin,reecoin,2016-07-11T00:00:00.000Z,2016-07-31,mineable
1148,EGC,EverGreenCoin,evergreencoin,2016-01-10T00:00:00.000Z,2016-07-31,hybrid-pow-pos;mineable;x15
1309,LIR,LetItRide,letitride,2016-07-13T00:00:00.000Z,2016-07-31,
1304,SYNX,Syndicate,syndicate,2016-07-11T00:00:00.000Z,2016-07-31,mineable
633,EXCL,ExclusiveCoin,exclusivecoin,2014-09-30T00:00:00.000Z,2016-07-31,mineable;pos
426,BRIT,BritCoin,britcoin,2014-07-03T00:00:00.000Z,2016-07-31,mineable
1109,1337,Elite,1337coin,2015-11-09T00:00:00.000Z,2016-07-31,
1306,CJ,Cryptojacks,cryptojacks,2016-07-11T00:00:00.000Z,2016-07-31,hybrid-pow-pos;mineable;x13
1219,ZAIF,ZAIF,zaif,2016-04-08T00:00:00.000Z,2016-07-31,
1327,PPY,Peerplays [old],peerplays,2016-08-01T00:00:00.000Z,2016-08-31,
1343,STRAX,Stratis,stratis,2016-08-12T00:00:00.000Z,2016-08-31,dao;enterprise-solutions;hybrid-pow-pos;masternodes;platform;poa;sidechain;smart-contracts;staking;x13
1303,BRX,Breakout Stake,breakout-stake,2016-07-11T00:00:00.000Z,2016-08-31,
1277,PDC,Project Decorum,project-decorum,2016-06-02T00:00:00.000Z,2016-08-31,
1276,ICOO,ICO OpenLedger,ico-openledger,2016-06-02T00:00:00.000Z,2016-08-31,
666,AU,Aurum Coin,aurum-coin,2014-10-09T00:00:00.000Z,2016-08-31,mineable
1329,GYC,Gycoin,gycoin,2016-08-02T00:00:00.000Z,2016-08-31,mineable
965,FUNK,The Cypherfunks,the-cypherfunks,2015-06-18T00:00:00.000Z,2016-08-31,mineable
79,TGC,Tigercoin,tigercoin,2013-12-21T00:00:00.000Z,2016-08-31,mineable
706,MUE,MonetaryUnit,monetaryunit,2014-11-01T00:00:00.000Z,2016-08-31,mineable;pow;sha-256
1392,PLU,Pluton,pluton,2016-09-17T00:00:00.000Z,2016-09-30,payments;services
1302,SCN,Swiscoin,swiscoin,2016-07-18T00:00:00.000Z,2016-09-30,mineable
1197,1CR,1CRedit,1credit,2016-03-22T00:00:00.000Z,2016-09-30,mineable
1379,JWL,Jewels,jewels,2016-09-09T00:00:00.000Z,2016-09-30,
900,007,007Coin,007coin,2015-04-23T00:00:00.000Z,2016-09-30,
146,CGA,Cryptographic Anomaly,cryptographic-anomaly,2014-02-21T00:00:00.000Z,2016-09-30,mineable
1387,VRM,VeriumReserve,veriumreserve,2016-09-17T00:00:00.000Z,2016-09-30,mineable;powt
293,XBC,Bitcoin Plus,bitcoin-plus,2014-05-04T00:00:00.000Z,2016-09-30,medium-of-exchange;payments;pos;scaling;staking;store-of-value
370,FCN,Fantomcoin,fantomcoin,2014-06-08T00:00:00.000Z,2016-09-30,mineable
1391,XTO,Tao,tao,2016-09-17T00:00:00.000Z,2016-09-30,mineable
1404,PSB,Pesobit,pesobit,2016-09-29T00:00:00.000Z,2016-09-30,
217,BELA,Bela,belacoin,2014-03-20T00:00:00.000Z,2016-09-30,pow;scrypt
1382,NLC2,NoLimitCoin,nolimitcoin,2016-09-12T00:00:00.000Z,2016-09-30,pos
720,CRW,Crown,crown,2014-11-08T00:00:00.000Z,2016-09-30,masternodes;mineable;pos;pow;sha-256
1104,REP,Augur,augur,2015-10-27T00:00:00.000Z,2016-10-31,1confirmation-portfolio;defi;depin;ethereum-ecosystem;ipfs;multicoin-capital-portfolio;oracles;pantera-capital-portfolio;platform;polygon-ecosystem;prediction-markets;reputation;storage
1376,NEO,Neo,neo,2016-09-08T00:00:00.000Z,2016-10-31,2017-2018-alt-season;binance-ecosystem;binance-listing;defi;enterprise-solutions;made-in-china;platform;smart-contracts
1408,ICN,Iconomi,iconomi,2016-09-30T00:00:00.000Z,2016-10-31,
1320,ARDR,Ardor,ardor,2016-07-23T00:00:00.000Z,2016-10-31,binance-ecosystem;binance-listing;enterprise-solutions;platform;state-channel;state-channels
1409,SNGLS,SingularDTV,singulardtv,2016-10-03T00:00:00.000Z,2016-10-31,content-creation;media
1437,ZEC,Zcash,zcash,2016-10-29T00:00:00.000Z,2016-10-31,2017-2018-alt-season;binance-chain;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;boostvc-portfolio;dcg-portfolio;electric-capital-portfolio;equihash;fenbushi-capital-portfolio;hashkey-capital-portfolio;layer-1;made-in-america;medium-of-exchange;mineable;near-protocol-ecosystem;pantera-capital-portfolio;placeholder-ventures-portfolio;pow;privacy;privacy-coins;quantum-resistant;standard-crypto-portfolio;winklevoss-capital;winklevoss-capital-portfolio;zero-knowledge-proofs
1414,FIRO,Firo,firo,2016-10-06T00:00:00.000Z,2016-10-31,bnb-chain-ecosystem;defi;lyra2re;masternodes;medium-of-exchange;mineable;pow;privacy;privacy-coins;zero-knowledge-proofs
1423,TRIG,Triggers,triggers,2016-10-11T00:00:00.000Z,2016-10-31,
1374,BLOCKPAY,BlockPay,blockpay,2016-09-05T00:00:00.000Z,2016-10-31,
1399,SEQ,Sequence,sequence,2016-09-24T00:00:00.000Z,2016-10-31,mineable
1405,PEPECASH,Pepe Cash,pepe-cash,2016-09-29T00:00:00.000Z,2016-10-31,media;memes
1429,LEVO,Levocoin,levocoin,2016-10-17T00:00:00.000Z,2016-10-31,mineable
1417,SAC,SACoin,sacoin,2016-10-09T00:00:00.000Z,2016-10-31,mineable
766,VTR,vTorrent,vtorrent,2014-12-25T00:00:00.000Z,2016-10-31,mineable
814,DOT,Dotcoin,dotcoin,2015-02-15T00:00:00.000Z,2016-10-31,
1455,GLM,Golem,golem-network-tokens,2016-11-18T00:00:00.000Z,2016-11-30,ai-big-data;binance-ecosystem;binance-listing;depin;distributed-computing;ethereum-ecosystem;payments;platform;polygon-ecosystem;web3
1380,LMC,LoMoCoin,lomocoin,2016-09-09T00:00:00.000Z,2016-11-30,
1461,ROUND,Round,round,2016-11-21T00:00:00.000Z,2016-11-30,
1454,LKK,Lykke,lykke,2016-11-14T00:00:00.000Z,2016-11-30,centralized-exchange;marketplace;payments
1463,BASH,LuckChain,luckchain,2016-11-29T00:00:00.000Z,2016-11-30,mineable
1447,ZCL,ZClassic,zclassic,2016-11-09T00:00:00.000Z,2016-11-30,equihash;marketplace;mineable;pow;zero-knowledge-proofs
1299,PUT,PutinCoin,putincoin,2016-07-07T00:00:00.000Z,2016-11-30,hybrid-pow-pos;mineable;scrypt
1085,SWING,Swing,swing,2015-09-28T00:00:00.000Z,2016-11-30,hybrid-pow-pos;mineable;sha-256
1300,CADASTRAL,Bitland,bitland,2016-07-08T00:00:00.000Z,2016-11-30,
1358,EDC,EDC Blockchain v1 [old],edc-blockchain-v1,2016-08-24T00:00:00.000Z,2016-12-31,dpos;enterprise-solutions;masternodes;mineable;platform;x11
1483,VSL,vSlice,vslice,2016-12-17T00:00:00.000Z,2016-12-31,gambling
1492,GBYTE,Obyte,obyte,2016-12-27T00:00:00.000Z,2016-12-31,dag;iot;platform
1481,NXC,Nexium,nexium,2016-12-12T00:00:00.000Z,2016-12-31,
1477,HKG,Hacker Gold,hacker-gold,2016-12-10T00:00:00.000Z,2016-12-31,
1465,VRS,Veros,veros,2016-11-29T00:00:00.000Z,2016-12-31,
1467,ARC,Arcade Token,arcade-token,2016-12-01T00:00:00.000Z,2016-12-31,
1218,POST,PostCoin,postcoin,2016-04-08T00:00:00.000Z,2016-12-31,pos
1361,ATX,Artex Coin,artex-coin,2016-08-29T00:00:00.000Z,2016-12-31,mineable
1263,BLRY,BillaryCoin,billarycoin,2016-05-20T00:00:00.000Z,2016-12-31,mineable
1482,SHORTY,Shorty,shorty,2016-12-15T00:00:00.000Z,2016-12-31,
206,CNO,Coin(O),coin,2014-03-18T00:00:00.000Z,2016-12-31,mineable
1480,GOLOS,Golos,golos,2016-12-12T00:00:00.000Z,2017-01-31,
1403,1ST,FirstBlood,firstblood,2016-09-28T00:00:00.000Z,2017-01-31,gaming;loyalty;media
1473,PASC,Pascal,pascal,2016-12-06T00:00:00.000Z,2017-01-31,mineable
1308,HEAT,HEAT,heat-ledger,2016-07-12T00:00:00.000Z,2017-01-31,hybrid-pos-pop
1475,INCNT,Incent,incent,2016-12-07T00:00:00.000Z,2017-01-31,loyalty;platform
1513,BCC,BitConnect,bitconnect,2017-01-20T00:00:00.000Z,2017-01-31,mineable
1503,JUP,Jupiter,jupiter,2017-01-12T00:00:00.000Z,2017-01-31,binance-smart-chain;bnb-chain;enterprise-solutions;platform
1494,BPC,Bitpark Coin,bitpark-coin,2016-12-30T00:00:00.000Z,2017-01-31,
1505,ALIAS,Alias,alias,2017-01-14T00:00:00.000Z,2017-01-31,pos;pos-30
1511,VIDZ,PureVidz,purevidz,2017-01-19T00:00:00.000Z,2017-01-31,pos
1520,DRS,Digital Rupees,digital-rupees,2017-01-31T00:00:00.000Z,2017-01-31,
1368,VLT,Veltor,veltor,2016-09-03T00:00:00.000Z,2017-01-31,mineable;pow
1521,KMD,Komodo,komodo,2017-02-05T00:00:00.000Z,2017-02-28,atomic-swaps;bnb-chain-ecosystem;enterprise-solutions;equihash;hybrid-dpow-pow;mineable;platform
1556,TIME,Chrono.tech,chrono-tech,2017-02-26T00:00:00.000Z,2017-02-28,binance-smart-chain;bnb-chain;defi;dwf-labs-portfolio
1527,WCT,Waves Community Token,waves-community-token,2017-02-08T00:00:00.000Z,2017-02-28,enterprise-solutions;platform
1516,JNS,Janus,janus,2017-01-25T00:00:00.000Z,2017-02-28,
656,PXI,Prime-XI,prime-xi,2014-10-04T00:00:00.000Z,2017-02-28,mineable;pow;x11
1486,VLTC,Vault Coin,vault-coin,2016-12-20T00:00:00.000Z,2017-02-28,mineable
1529,KUSH,KushCoin,kushcoin,2017-02-08T00:00:00.000Z,2017-02-28,mineable
1141,MOIN,Moin,moin,2016-01-04T00:00:00.000Z,2017-02-28,hybrid-pow-pos
1558,ARGUS,Argus,argus,2017-02-26T00:00:00.000Z,2017-02-28,hybrid-pow-pos;mineable;scrypt
1548,MAR,Marijuanacoin,marijuanacoin,2017-02-21T00:00:00.000Z,2017-02-28,mineable
