cmc_id,symbol,name,asset_class,sector,staking_start,dl_slug,dl_category,token_address,token_chain,token_chains,snapshot_space,gecko_id,dl_matched,n_dl_entries,has_address,has_snapshot
4079,SLV,Silverway,other,,,,,,,,,,False,0,False,False
679,SMBR,Sembro Token,other,,,,,,,,,,False,0,False,False
5277,SNB,SynchroBitcoin,other,,,,,,,,,,False,0,False,False
1409,SNGLS,SingularDTV,other,,,,,,,,,,False,0,False,False
1723,SNM,SONM,other,DePIN;Storage;Payments,,,,,,,,,False,0,False,False
1759,SNT,Status,other,Privacy;Layer-2,,status,Privacy,0x744d70fdbe2ba4cf95131626614a1763df805b9e,,,,status,True,1,True,False
1595,SOAR,Soarcoin,other,,,,,,,,,,False,0,False,False
2473,SOC,All Sports,other,,,,,,,,,,False,0,False,False
3724,SOLVE,SOLVE,other,,,,,,,,,,False,0,False,False
36542,SOON,SOON,other,Chain;Layer-2,,soon,Chain,solana:4eDf52YYzL6i6gbZ6FXqrLUPXbtP61f1gPSFM66M4XHe,Ethereum,Ethereum,,soon-2,True,1,True,False
16463,SOS,OpenDAO,other,Services,,the-open-dao-sos,Services,0x3b484b82567a09e2588A13D54D032153f0c0aEe0,Ethereum,Ethereum,,opendao,True,1,True,False
33110,SOS,Solana Swap,other,Services,,,,,,,,,False,0,False,False
2219,SPANK,SpankChain,other,,,,,,,,,,False,0,False,False
2309,SPHTX,SophiaTX,other,AI/Big Data,,,,,,,,,False,0,False,False
3307,SPND,Spendcoin,other,,,,,,,,,,False,0,False,False
1272,SPOTS,Spots,other,,,,,,,,,,False,0,False,False
1002,SPRTS,Sprouts,other,,,,,,,,,,False,0,False,False
28081,SPX,SPX6900,other,Meme,,,,,,,,,False,0,False,False
37006,SPYX,SP500 tokenized ETF (xStock),other,Tokenized Asset,,,,,,,,,False,0,False,False
2313,SRN,SIRIN LABS Token,other,DePIN,,,,,,,,,False,0,False,False
530,SSD,Sonic,other,,,,,,,,,,False,0,False,False
12999,SSV,ssv.network,other,Staking Pool,,ssv-network,Staking Pool,0x9D65fF81a3c488d585bBfb0Bfe3c7707c7917f54,Ethereum,Ethereum,,ssv-network,True,1,True,False
10821,STARL,Starlink,other,Meme;Metaverse,,,,,,,,,False,0,False,False
1230,STEEM,Steem,coin,,,,,,,,,,False,0,False,False
1073,STEPS,Steps,other,,,,,,,,,,False,0,False,False
18934,STG,Stargate Finance,token,Cross Chain Bridge,,,,,,,,,False,0,False,False
23951,STIK,Staika,other,,,,,,,,,,False,0,False,False
2493,STK,STK,other,Payments,,,,,,,,,False,0,False,False
2297,STMX,StormX,other,,,,,,,,,,False,0,False,False
4162,STO,Storeum,other,,,,,,,,,,False,0,False,False
1772,STORJ,Storj,other,DePIN;Storage,,,,,,,,,False,0,False,False
5785,STP,STPAY,other,,,,,,,,,,False,0,False,False
2541,STQ,Storiqa,other,,,,,,,,,,False,0,False,False
39711,STRCX,Strategy PP Variable tokenized stock (xStock),other,Tokenized Asset,,,,,,,,,False,0,False,False
21781,STRD,Stride,other,Liquid Staking;Layer-1,,stride,Liquid Staking,osmosis:ibc/A8CA5EE328FA10C9519DF6057DA1F69682D28F7D0F5CCC7ECB72E3DCA2D157A4,Multi-Chain,Cosmos;HAQQ;Celestia;Osmosis;Injective;BandChain;dYdX;Berachain;Juno;Terra2;Dymension;Stargaze;Sommelier;Stride;Evmos;Umee;Comdex,,stride,True,1,True,False
4365,STREAM,Streamit Coin,other,Payments,,,,,,,,,False,0,False,False
1861,STX,Stox,other,Chain;Prediction Market,,,,,,,,,False,0,False,False
32717,SUNDOG,SUNDOG,other,Meme,,,,,,,,,False,0,False,False
33983,SUT,SuperTrust,other,,,,,,,,,,False,0,False,False
607,SWARM,Swarm,other,,,,,,,,,,False,0,False,False
25147,SWETH,swETH,other,Liquid Staking,,,,,,,,,False,0,False,False
2506,SWM,Swarm,other,,,,,,,,,,False,0,False,False
1562,SWT,Swarm City,other,,,,,,,,,,False,0,False,False
6733,SYBC,SYB Coin,other,,,,,,,,,,False,0,False,False
23089,T99,Tethereum,other,,,,,,,,,,False,0,False,False
1592,TAAS,TaaS,other,,,,,,,,,,False,0,False,False
4981,TAGZ5,TAGZ5,other,,,,,,,,,,False,0,False,False
37741,TBLLX,TBLL tokenized ETF (xStock),other,Tokenized Asset,,,,,,,,,False,0,False,False
2364,TCT,TokenClub,other,,,,,,,,,,False,0,False,False
37574,TETH,Treehouse ETH,other,Liquid Staking,,,,,,,,,False,0,False,False
1905,TFL,TrueFlip,other,,,,,,,,,,False,0,False,False
1995,TGT,Target Coin,other,Cross Chain Bridge,,,,,,,,,False,0,False,False
3144,THR,ThoreCoin,other,Exchange Token,,,,,,,,,False,0,False,False
36743,TIBBIR,Ribbita by Virtuals,other,Meme,,,,,,,,,False,0,False,False
2373,TIO,Trade Token,other,,,,,,,,,,False,0,False,False
7206,TITAN,TitanSwap,other,,,,,,,,,,False,0,False,False
1873,TIX,Blocktix,other,,,,,,,,,,False,0,False,False
9020,TKO,Toko Token,other,Exchange Token,,,,,,,,,False,0,False,False
1588,TKS,Tokes,other,Payments,,,,,,,,,False,0,False,False
2507,TKY,THEKEY,other,Identity,,,,,,,,,False,0,False,False
3237,TMC,Timicoin,other,,,,,,,,,,False,0,False,False
22538,TMG,T-mac DAO,other,,,,,,,,,,False,0,False,False
3356,TMTG,The Midas Touch Gold,other,,,,,,,,,,False,0,False,False
2443,TNC,Trinity Network Credit,other,Payments,,,,,,,,,False,0,False,False
5524,TNC,TNC Coin,other,,,,,,,,,,False,0,False,False
1923,TNT,Tierion,other,,,,,,,,,,False,0,False,False
23246,TOMI,tomi,other,,,,,,,,,,False,0,False,False
2578,TONE,TE-FOOD,other,,,,,,,,,,False,0,False,False
3826,TOP,TOP,other,,,,,,,,,,False,0,False,False
27750,TOSHI,Toshi,other,Meme,,,,,,,,,False,0,False,False
2627,TPAY,TokenPay,other,,,,,,,,,,False,0,False,False
4005,TRAT,Tratin,other,Payments,,,,,,,,,False,0,False,False
1423,TRIG,Triggers,other,,,,,,,,,,False,0,False,False
468,TRK,Truckcoin,other,,,,,,,,,,False,0,False,False
941,TRMB,TRMB,other,,,,,,,,,,False,0,False,False
27872,TRUMP,MAGA (magamemecoin.com),other,Meme,,,,,,,,,False,0,False,False
35336,TRUMP,OFFICIAL TRUMP,other,Meme,,official-trump,Meme,solana:6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,,,,official-trump,True,1,True,False
450,TRUST,TrustPlus,other,Developer Tools,,,,,,,,,False,0,False,False
3354,TRXC,TRONCLASSIC,other,,,,,,,,,,False,0,False,False
4280,TSHP,12Ships,other,,,,,,,,,,False,0,False,False
2215,TSL,Energo,other,,,,,,,,,,False,0,False,False
37004,TSLAX,Tesla tokenized stock (xStock),other,Tokenized Asset,,,,,,,,,False,0,False,False
5514,TTT,The Transfer Token,other,,,,,,,,,,False,0,False,False
2886,TTU,TaTaTu,other,,,,,,,,,,False,0,False,False
24911,TURBO,Turbo,other,AI/Big Data;Meme,,,,,,,,,False,0,False,False
1129,TVE,The Viral Exchange,other,,,,,,,,,,False,0,False,False
5964,TWT,Trust Wallet Token,other,Interface;Wallets,,,,,,,,,False,0,False,False
38339,UB,Unibase,other,AI Agents;AI/Big Data,,,,,,,,,False,0,False,False
2758,UBT,Unibright,other,,,,,,,,,,False,0,False,False
2512,UCASH,UNIVERSAL CASH,other,,,,,,,,,,False,0,False,False
29933,UDS,Undeads Games,other,Gaming,,,,,,,,,False,0,False,False
10729,UFO,UFO Gaming,other,NFT;Gaming;Metaverse,,,,,,,,,False,0,False,False
3863,UGAS,UGAS,other,DePIN,,,,,,,,,False,0,False,False
2149,UKG,Unikoin Gold,other,Gaming,,,,,,,,,False,0,False,False
3666,ULT,Ultiledger,other,,,,,,,,,,False,0,False,False
28293,ULTIMA,Ultima,other,,,,,,,,,,False,0,False,False
27009,UNIBOT,UniBot,other,Telegram Bot,,unibot,Telegram Bot,0xf819d9cb1c2a819fd991781a822de3ca8607c3c9,,,,unibot,True,1,True,False
1560,UNIBURST,UniBURST,other,,,,,,,,,,False,0,False,False
643,UNITY,SuperNET,other,,,,,,,,,,False,0,False,False
1667,UNY,Unity Ingot,other,,,,,,,,,,False,0,False,False
4189,UOS,Ultra,coin,NFT;Gaming;Metaverse;Payments,,,,,,,,,False,0,False,False
28654,UPC,UPCX,other,Payments,,,,,,,,,False,0,False,False
36828,USELESS,Useless Coin,other,Meme,,,,,,,,,False,0,False,False
38948,USX,Solstice USX,other,,,,,,,,,,False,0,False,False
2524,UTNP,Universa,other,,,,,,,,,,False,0,False,False
32257,UXLINK,UXLINK,other,SoFi,,uxlink,SoFi,arbitrum:0x1a6b3a62391eccaaa992ade44cd4afe6bec8cff1,,,,uxlink,True,1,True,False
3875,VALOR,Valor Token,other,,,,,,,,,,False,0,False,False
735,VASH,VPNCoin,other,,,,,,,,,,False,0,False,False
6947,VBIT,Valobit,other,,,,,,,,,,False,0,False,False
1710,VERI,Veritaseum,other,,,,,,,,,,False,0,False,False
30915,VERUM,Verum Coin,other,,,,,,,,,,False,0,False,False
1817,VGX,VGX Token,other,CEX,,voyager,CEX,0x3C4B6E6e1eA3D4863700D7F76b36B7f3D3f13E3d,Ethereum,Ethereum,,ethos,True,1,True,False
2019,VIB,Viberate,other,,,,,,,,,,False,0,False,False
1983,VIBE,VIBE,other,NFT;Gaming;Metaverse,,,,,,,,,False,0,False,False
923,VIRAL,Viral,other,,,,,,,,,,False,0,False,False
29420,VIRTUAL,Virtuals Protocol,other,AI Agents;AI/Big Data;Gaming;Metaverse,,virtuals-protocol,AI Agents,base:0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b,Base,Base,,virtual-protocol,True,1,True,False
1566,VISIO,Visio,other,,,,,,,,,,False,0,False,False
4747,VLX,Velas,coin,,,,,,,,,,False,0,False,False
14822,VR,Victoria VR,other,AI/Big Data;NFT;Gaming;Metaverse,,,,,,,,,False,0,False,False
1465,VRS,Veros,other,,,,,,,,,,False,0,False,False
1483,VSL,vSlice,other,,,,,,,,,,False,0,False,False
37322,VSN,Vision,other,,,,,,,,,,False,0,False,False
2267,WABI,Wabi,other,Payments,,,,,,,,,False,0,False,False
24760,WBETH,Wrapped Beacon ETH,other,Liquid Staking,,,,,,,,,False,0,False,False
7192,WBNB,Wrapped BNB,other,Privacy;Wrapped Asset,,,,,,,,,False,0,False,False
5233,WCC,WinCash,other,,,,,,,,,,False,0,False,False
33469,WCHZ,Wrapped Chiliz,other,Wrapped Asset,,,,,,,,,False,0,False,False
1527,WCT,Waves Community Token,other,,,,,,,,,,False,0,False,False
20456,WE,WeBuy,other,,,,,,,,,,False,0,False,False
24913,WEOS,Wrapped EOS,other,,,,,,,,,,False,0,False,False
2396,WETH,WETH,other,DePIN;Privacy;Wrapped Asset,,,,,,,,,False,0,False,False
20701,WEVER,Wrapped Everscale,other,,,,,,,,,,False,0,False,False
34261,WFI,WeFi,other,,,,,,,,,,False,0,False,False
2346,WICC,WaykiChain,coin,,,,,,,,,,False,0,False,False
28752,WIF,dogwifhat,other,Meme,,,,,,,,,False,0,False,False
3404,WIX,Wixlar,other,Payments,,,,,,,,,False,0,False,False
24165,WKAVA,Wrapped Kava,other,,,,,,,,,,False,0,False,False
11222,WNCG,Nine Chronicles,other,,,,,,,,,,False,0,False,False
35837,WOULD,would,other,Meme,,,,,,,,,False,0,False,False
2511,WPR,WePower,other,,,,,,,,,,False,0,False,False
5161,WRX,WazirX,other,Exchange Token,,,,,,,,,False,0,False,False
982,WS,Woodshares,other,,,,,,,,,,False,0,False,False
12409,WSTETH,Lido wstETH,other,Liquid Staking;Restaking,,,,,,,,,False,0,False,False
1925,WTC,Waltonchain,coin,IoT,,,,,,,,,False,0,False,False
19076,WVLX,Wrapped Velas,other,,,,,,,,,,False,0,False,False
2892,WWB,Wowbit,other,,,,,,,,,,False,0,False,False
35930,WXTZ,Wrapped XTZ,other,Wrapped Asset,,,,,,,,,False,0,False,False
4220,XAC,General Attention Currency,other,Payments,,,,,,,,,False,0,False,False
28933,XAI,Xai,other,Canonical Bridge;Cross Chain Bridge;Gaming,,,,,,,,,False,0,False,False
38481,XAN,Anoma,other,DePIN;Privacy,,,,,,,,,False,0,False,False
5176,XAUt,Tether Gold,other,RWA;Tokenized Asset,,tether-gold,RWA,0x68749665ff8d2d112fa859aa293f07a622782f38,Multi-Chain,Ethereum;Monad;Plasma;Avalanche;Arbitrum;Celo;Polygon;Ink,,tether-gold,True,1,True,False
3815,XBASE,Eterbase Utility Token,other,,,,,,,,,,False,0,False,False
1636,XBY,XTRABYTES,other,,,,,,,,,,False,0,False,False
335,XC,XCurrency,other,,,,,,,,,,False,0,False,False
652,XCH,ClearingHouse,other,,,,,,,,,,False,0,False,False
4105,XCM,CoinMetro Token,other,,,,,,,,,,False,0,False,False
509,XCR,Crypti,other,,,,,,,,,,False,0,False,False
2939,XD,Data Transaction Token,other,,,,,,,,,,False,0,False,False
567,XDP,Dogeparty,other,,,,,,,,,,False,0,False,False
1737,XEL,XEL,other,,,,,,,,,,False,0,False,False
3134,XET,ETERNAL TOKEN,other,Payments,,,,,,,,,False,0,False,False
2349,XIN,Mixin,other,,,,,,,,,,False,0,False,False
6735,XLT,Nexalt,other,,,,,,,,,,False,0,False,False
2859,XMX,XMax,other,Gaming,,,,,,,,,False,0,False,False
5060,XNC,XeniosCoin,other,,,,,,,,,,False,0,False,False
2369,XNS,Insolar,other,,,,,,,,,,False,0,False,False
5802,XOR,SORA,other,,,,,,,,,,False,0,False,False
7281,XPRT,Persistence One,other,Derivatives;Liquid Staking,,,,,,,,,False,0,False,False
3126,XPX,ProximaX,other,DePIN;Storage,,,,,,,,,False,0,False,False
1812,XRL,Rialto,other,,,,,,,,,,False,0,False,False
920,XSD,SounDAC,other,,,,,,,,,,False,0,False,False
4818,XSR,Xensor,other,IoT,,,,,,,,,False,0,False,False
5186,XT,ExtStock Token,other,,,,,,,,,,False,0,False,False
694,XTC,TileCoin,other,,,,,,,,,,False,0,False,False
5070,XTP,Tap,other,,,,,,,,,,False,0,False,False
2091,XUC,Exchange Union,other,,,,,,,,,,False,0,False,False
8677,XYM,Symbol,coin,,,,,,,,,,False,0,False,False
4899,YAP,Yap Stone,other,,,,,,,,,,False,0,False,False
1499,YASH,YashCoin,other,,,,,,,,,,False,0,False,False
95,YBC,YbCoin,other,,,,,,,,,,False,0,False,False
9892,YOOSHI,YooShi,other,NFT;Gaming,,,,,,,,,False,0,False,False
7321,YOUC,yOUcash,other,,,,,,,,,,False,0,False,False
1899,YOYOW,YOYOW,other,,,,,,,,,,False,0,False,False
6726,YUSRA,YUSRA,other,,,,,,,,,,False,0,False,False
1219,ZAIF,ZAIF,other,,,,,,,,,,False,0,False,False
3351,ZB,ZB Token,other,Exchange Token;Payments,,,,,,,,,False,0,False,False
2685,ZEBI,Zebi Token,other,AI/Big Data,,,,,,,,,False,0,False,False
3795,ZEON,ZEON,other,,,,,,,,,,False,0,False,False
34083,ZEREBRO,Zerebro,other,AI Agents;AI/Big Data;Meme,,,,,,,,,False,0,False,False
5614,ZLW,Zelwin,other,,,,,,,,,,False,0,False,False
1726,ZRC,ZrCoin,other,Canonical Bridge,,,,,,,,,False,0,False,False
2047,ZSC,Zeusshield,other,,,,,,,,,,False,0,False,False
3458,ZT,ZBG Token,other,,,,,,,,,,False,0,False,False
35293,asBNB,Aster asBNB,other,Liquid Staking;Restaking,,,,,,,,,False,0,False,False
33981,bUSD0,Bond USD0,other,Liquid Staking,,,,,,,,,False,0,False,False
21535,cbETH,Coinbase Wrapped Staked ETH,other,Liquid Staking,,,,,,,,,False,0,False,False
8028,mVIXY,Mirrored ProShares VIX,other,,,,,,,,,,False,0,False,False
28476,osETH,StakeWise Staked ETH,other,Liquid Staking,,,,,,,,,False,0,False,False
18523,sAVAX,BENQI Liquid Staked AVAX,other,Liquid Staking,,,,,,,,,False,0,False,False
8085,stETH,Lido Staked ETH,other,Liquid Staking;Restaking,,,,,,,,,False,0,False,False
7960,vXVS,Venus XVS,other,,,,,,,,,,False,0,False,False
32554,wIOTA,wIOTA,other,,,,,,,,,,False,0,False,False
28695,weETH,Wrapped eETH,other,Privacy;Restaking;Wrapped Asset,,,,,,,,,False,0,False,False
38590,币安人生,币安人生,other,Meme,,,,,,,,,False,0,False,False
8104,1INCH,1inch,token,DEX Aggregator;DEX,,1inch,DEX Aggregator,0x111111111117dc0aa78b770fa6a738034120c302,Multi-Chain,Ethereum;Binance,1inch.eth,1inch,True,1,True,True
36462,A,Vaulta,token,Payments;Smart Contract Platform,,,,,,,,,False,0,False,False
7278,AAVE,Aave,token,Lending;RWA Lending;Yield,,aave-v2,Lending,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Multi-Chain,Ethereum;Polygon;Avalanche,,aave,True,1,True,False
2545,ABT,ArcBlock,token,AI/Big Data;Interoperability,,,,,,,,,False,0,False,False
4598,ACA,Acash Coin,token,Canonical Bridge;Dexs,,,,,,,,,False,0,False,False
6756,ACA,Acala Token,token,Canonical Bridge;Dexs,,acala,Canonical Bridge,,,,,acala,True,1,False,False
28674,ACE,Fusionist,token,Farm;Gaming,,,,,,,,,False,0,False,False
33566,ACT,Act I : The AI Prophecy,token,Farm;AI/Big Data;Meme,,,,,,,,,False,0,False,False
24796,ADF,Art de Finance,token,Yield,,artdefinance,Yield,polygon:0x6BD10299f4f1d31b3489Dc369eA958712d27c81b,Polygon,Polygon,,art-de-finance,True,1,True,False
1768,ADX,AdEx,token,Derivatives;Dexs;AI Agents;AI/Big Data;Smart Contract Platform,,,,,,,,,False,0,False,False
3637,AERGO,Aergo,token,Smart Contract Platform,,,,,,,,,False,0,False,False
29270,AERO,Aerodrome Finance,token,Dexs;Launchpad,,,,,,,,,False,0,False,False
36458,AETHWETH,Aave Ethereum WETH,token,Yield,,,,,,,,,False,0,False,False
29676,AEVO,Aevo,token,Derivatives;Options;DEX;Layer-2;Perpetuals,,,,,,,,,False,0,False,False
2424,AGIX,SingularityNET,token,Staking Pool;AI/Big Data;Payments,,,,,,,,,False,0,False,False
4134,AKRO,Kaon,token,Yield,,akropolis,Yield,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,Ethereum,Ethereum,,akropolis,True,1,True,False
8613,ALCX,Alchemix,token,Synthetics;Yield,,,,,,,,,False,0,False,False
16876,ALI,Artificial Liquid Intelligence,token,Dexs;AI Agents;AI/Big Data;NFT;Gaming;Identity;Interoperability;Meme;Metaverse,,,,,,,,,False,0,False,False
8766,ALICE,MyNeighborAlice,token,Services;NFT;Gaming;Metaverse,,my-neighbor-alice,Services,0xac51066d7bec65dc4589368da368b212745d63e8,,,,my-neighbor-alice,True,1,True,False
7232,ALPHA,Stella,token,Lending;Leveraged Farming;Liquid Staking;Prediction Market;Yield Aggregator;Yield,,stella,Leveraged Farming,arbitrum:0xc9cbf102c73fb77ec14f8b4c8bd88e050a6b2646,Arbitrum,Arbitrum,,alpha-finance,True,1,True,False
10897,ALT,Alitas,token,Derivatives;Developer Tools;Dexs;Launchpad,,,,,,,,,False,0,False,False
2081,AMB,AirDAO,token,AI/Big Data;IoT;Layer-1,,,,,,,,,False,0,False,False
1125,AMP,HyperSpace,token,Algo-Stables;Payments,,,,,,,,,False,0,False,False
6945,AMP,Amp,token,Algo-Stables;Payments,,flexa,Payments,0xff20817765cb7f73d4bde2e66e067e58d11095c2,Ethereum,Ethereum,,amp-token,True,1,True,False
8857,ANC,Anchor Protocol,token,Lending,,anchor,Lending,terra:terra14z56l0fp2lsf86zy3hty2z47ezkhnthtr9yq76,Multi-Chain,Terra;Avalanche,,anchor-protocol,True,1,True,False
1680,ANT,Aragon,token,Services,,aragon,Services,0xa117000000f279d81a1d3cc75430faa017fa5a2e,,,,aragon,True,1,True,False
5892,ANY,Anyswap,token,DEX,,,,,,,,,False,0,False,False
18876,APE,ApeCoin,token,Yield;NFT;Gaming;Meme;Metaverse,,apecoin,Yield,0x4d224452801aced8b2f0aebe155379bb5d594381,,,apecoin.eth,apecoin,True,1,True,True
473,APEX,ApexCoin,token,Derivatives;Dexs,,,,,,,,,False,0,False,False
19843,APEX,ApeX Protocol,token,Derivatives;Dexs;DEX;Perpetuals,,,,,,,,,False,0,False,False
7737,API3,API3,token,Risk Curators,,api3,Risk Curators,0x0b38210ea11411557c13457d4da7dc6ea731b88a,Ethereum,Ethereum,,api3,True,1,True,False
16334,APX,APX,token,Derivatives;DEX,,,,,,,,,False,0,False,False
11841,ARB,Arbitrum,token,Canonical Bridge;Layer-2;Modular Blockchain,,arbitrum,Canonical Bridge,arbitrum:0x912CE59144191C1204E64559FE8253a0e49E6548,,,,arbitrum,True,1,True,False
1467,ARC,Arcade Token,token,DEX Aggregator;Dexs;Services,,,,,,,,,False,0,False,False
34926,ARC,AI Rig Complex,token,DEX Aggregator;Dexs;Services;AI Agents;AI/Big Data,,,,,,,,,False,0,False,False
661,ARCH,ARCHcoin,token,Leveraged Farming,,,,,,,,,False,0,False,False
27565,ARKM,Arkham,token,CEX;Services;AI/Big Data;Derivatives;Perpetuals,,arkham,Services,0x6E2a43be0B1d33b726f0CA3b8de60b3482b8b050,,,,arkham,True,1,True,False
2058,AST,AirSwap,token,DEX Aggregator;Dexs;DEX;Payments;Smart Contract Platform,,airswap,DEX Aggregator,0x27054b13b1b798b345b591a4d22e6562d47ea75a,,,,airswap,True,1,True,False
36341,ASTER,Aster,token,Basis Trading;Bridge;CeDeFi;Derivatives;Dexs;Yield;DEX;Perpetuals,,,,,,,,,False,0,False,False
10188,ATA,Automata Network,token,Yield Aggregator;Modular Blockchain,,,,,,,,,False,0,False,False
30083,ATH,Aethir,token,Derivatives;Developer Tools;Yield;AI/Big Data;DePIN,,aethir,Developer Tools,0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b,Ethereum,Ethereum,,aethir,True,1,True,False
2015,ATM,ATMChain,token,Options,,,,,,,,,False,0,False,False
8602,AUCTION,Bounce Token,token,Launchpad,,bounce-finance,Launchpad,0xA9B1Eb5908CfC3cdf91F9B8B3a74108598009096,Ethereum,Ethereum,,auction,True,1,True,False
7455,AUDIO,Audius,token,,,,,,,,,,False,0,False,False
14803,AURORA,Aurora,token,Farm,,aurora-plus,Farm,aurora:0x8bec47865ade3b172a928df8f990bc7f2a3b9f79,Aurora,Aurora,,aurora-near,True,1,True,False
2559,AUTO,Cube,token,Yield Aggregator,,,,,,,,,False,0,False,False
32376,AVAIL,Avail,token,Privacy;Zero Knowledge,,,,,,,,,False,0,False,False
38299,AVNT,Avantis,token,Derivatives;DEX;Perpetuals,,avantis,Derivatives,base:0x696f9436b67233384889472cd7cd58a6fb5df4f1,Base,Base,,avantis,True,1,True,False
4006,AWE,AWE,token,Derivatives;Payments,,,,,,,,,False,0,False,False
17799,AXL,Axelar,token,Bridge;Launchpad;Interoperability;RWA,,,,,,,,,False,0,False,False
6783,AXS,Axie Infinity,token,Gaming;NFT;Metaverse,,axie-infinity,Gaming,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,,,,axie-infinity,True,1,True,False
36532,B,BUILDon,token,Derivatives;Liquidity Manager;Meme,,,,,,,,,False,0,False,False
7859,BADGER,Badger DAO,token,Yield Aggregator;Yield,,badger-dao,Yield Aggregator,0x3472A5A71965499acd81997a54BBA8D852C6E53d,Multi-Chain,Ethereum;Arbitrum;Polygon;Binance;Fantom,badgerdao.eth,badger-dao,True,1,True,True
7064,BAKE,BakeryToken,token,Dexs;NFT;DEX;Gaming,,bakeryswap,Dexs,bsc:0xe02df9e3e622debdd69fb838bb799e3f168902c5,Binance,Binance,,bakerytoken,True,1,True,False
5728,BAL,Balancer,token,Dexs;DEX;Yield,,,,,,,,,False,0,False,False
8497,BANANA,ApeSwap,token,Telegram Bot;DEX;Yield,,,,,,,,,False,0,False,False
4679,BAND,Band,token,,,,,,,,,,False,0,False,False
38408,BARD,Lombard,token,Bridge;Onchain Capital Allocator;Restaked BTC,,,,,,,,,False,0,False,False
33834,BBSOL,Bybit Staked SOL,token,,,,,,,,,,False,0,False,False
28298,BEAM,Beam,token,Chain;Gaming,,beam,Chain,,,,,beam-2,True,1,False,False
8353,BETH,Beacon ETH,token,,,,,,,,,,False,0,False,False
7817,BFC,Bifrost,token,Interoperability,,,,,,,,,False,0,False,False
9543,BICO,Biconomy,token,Bridge;Interoperability,,hyphen,Bridge,0xf17e65822b568b3903685a7c9f496cf7656cc6c2,Multi-Chain,Polygon;Arbitrum;Ethereum;Binance;Avalanche;Optimism,,biconomy,True,1,True,False
34812,BIO,Bio Protocol,token,Launchpad,,bio-protocol,Launchpad,0xcb1592591996765Ec0eFc1f92599A19767ee5ffA,Multi-Chain,Ethereum;Base,,bio-protocol,True,1,True,False
11221,BIT,BitDAO,token,CEX,,,,,,,,,False,0,False,False
659,BITS,Bitswift,token,Yield,,,,,,,,,False,0,False,False
28480,BLAST,Blast,token,Canonical Bridge;Farm;Layer-2;Modular Blockchain,,,,,,,,,False,0,False,False
2505,BLZ,Bluzelle,token,DePIN;Storage;Smart Contract Platform,,,,,,,,,False,0,False,False
2933,BMX,BitMart Token,token,CEX;Derivatives;Dexs;Exchange Token,,bitmart,CEX,0x986ee2b944c42d017f52af21c4c69b84dbea35d8,Multi-Chain,Binance;Bitcoin;Ethereum;Solana;Starknet,,bitmart-token,True,1,True,False
32882,BNSOL,Binance Staked SOL,token,,,,,,,,,,False,0,False,False
1727,BNT,Bancor,token,Dexs;DEX;Payments,,,,,,,,,False,0,False,False
4217,BOA,BOSagora,token,Metaverse,,,,,,,,,False,0,False,False
11865,BONE,Bone ShibaSwap,token,Dexs;Farm;Layer-2;Meme,,,,,,,,,False,0,False,False
3475,BOX,BOX Token,token,Dexs;Indexes,,,,,,,,,False,0,False,False
2945,BOX,ContentBox,token,Dexs;Indexes,,,,,,,,,False,0,False,False
3653,BRC,Baer Chain,token,Yield,,,,,,,,,False,0,False,False
11079,BRISE,Bitgert,token,Yield,,bitgert,Yield,bsc:0x8fff93e810a2edaafc326edee51071da9d398e83,Multi-Chain,Binance;Bitgert,,bitrise-token,True,1,True,False
1121,BST,BitStone,token,Farm;Yield,,,,,,,,,False,0,False,False
20721,BTC.b,Bitcoin Avalanche Bridged,token,,,,,,,,,,False,0,False,False
8210,BTCST,Bitcoin Standard Hashrate Token,token,Yield,,,,,,,,,False,0,False,False
8891,BTCST,Bitcoin Standard Hashrate Token,token,Yield,,btcst,Yield,bsc:0x78650b139471520656b9e7aa7a5e9276814a38e9,Binance,Binance,,btc-standard-hashrate-token,True,1,True,False
9486,BTCT,Bitcoin TRC20,token,,,,,,,,,,False,0,False,False
31503,BWB,Bitget Wallet Token,token,,,,,,,,,,False,0,False,False
5810,BZRX,bZx Protocol,token,DEX;Smart Contract Platform,,ooki,Lending,0x0De05F6447ab4D22c8827449EE4bA2D5C288379B,Multi-Chain,Ethereum;Binance;Arbitrum;Optimism;Polygon,ooki.eth,ooki,True,1,True,True
10407,BabyDoge,Baby Doge Coin,token,Bridge;Dexs;AI/Big Data;NFT;Gaming;Meme;Payments;RWA,,,,,,,,,False,0,False,False
10903,C98,Coin98,token,Farm;Derivatives;Perpetuals,,coin98,Farm,bsc:0xaec945e04baf28b135fa7c640f624f8d90f1c3a6,TomoChain,TomoChain,,coin98,True,1,True,False
7186,CAKE,PancakeSwap,token,Derivatives;Dexs;Luck Games;Options;Prediction Market;Reserve Currency;NFT;DEX;Perpetuals;Privacy;Smart Contract Platform;Yield,,,,,,,,,False,0,False,False
1573,CASINO,Casino,token,Dexs,,defyswap,Dexs,fantom:0x84b0b7718f8480A9eDa3133Fd385D7EDf2b1d1c4,Multi-Chain,Fantom;Echelon,,defyswap-finance,True,1,True,False
